_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
5XrPRsc4QDogXRkRn,15,complete,true,2023-04-11T19:57:11Z,2023-04-11T21:03:41Z,finished,,"jvqriSwgFJrhsxAW3,osFZzZdH7aDYMZuc9,u5gwmjDhxDxSsJ4Zn",2023-04-11T19:23:23Z,
YBKq5N3u9W83GZYGY,16,complete,false,,,cancelled,,"NZkxQKrqEygdsd5p3,h3fZwBbmdGS9zgfw3,iNheQ2pTPnpHoKPnm",2023-04-11T19:23:43Z,
3dTpCx22bkfc63hqJ,17,complete,true,2023-04-12T13:52:00Z,2023-04-12T14:56:43Z,finished,,"BdErQ3GcW8cmg8Q7h,vYPt9WKvXjbNXsXX5,dPgLHytTkMz3F3BQe",2023-04-12T13:26:14Z,
dqB2JPX3wHGADHnT7,18,complete,true,2023-04-12T18:49:10Z,,cancelled,,"xpFiM83WWBQCCsXFZ,qjDj68GmX34qW89Pg,mr6Jgf5n7LWqoZD3F",2023-04-12T18:23:28Z,
NEX7uBfmszHBwnrzm,19,complete,false,2023-04-12T18:49:12Z,,cancelled,,"dbvyJ3rRe7WW83ejt,73eMfn3GXAvdnMSjX,Zzc2AJhTmT4sBzHoE",2023-04-12T18:23:34Z,
E8CZhX4cqroQhrnxo,20,complete,false,2023-04-12T18:49:40Z,,cancelled,,"J2R5Zhm9mCqdb3Wez,Fp2tzbbmJHGjpAxGc,CvA6cdHhzdBEbpqXx",2023-04-12T18:48:51Z,
RvCfai6nrAJrMZXyD,21,complete,true,2023-04-14T18:44:41Z,,cancelled,,"u6soKnDmQ7E7jouaX,n4NtkzWsEhZBgWegW,qPSFMJJ6xCHSPoZne",2023-04-12T18:49:02Z,
DGvWPsmvTouXhiQkD,22,complete,true,2023-04-14T18:44:58Z,,cancelled,,"jteDq9qim4pbGZQZc,4LZWvv97bebEvoe8t,GP5KeJ7NdBe5QYCKf",2023-04-12T18:49:03Z,
SHevhcuHnCQdkNRNA,23,complete,false,2023-04-14T18:44:59Z,,cancelled,,"vmDRdJGAkctxQnLGR,q2qhQJWZ9axbw3Jaa,BGmMY7T6wCTnH6wTS",2023-04-14T18:44:23Z,
M5Woygp6XeYHqahHq,24,complete,false,2023-04-14T18:45:01Z,,cancelled,,"i8tSW9XML8BrGHh4Q,v2wQk7drs6KgFkoET,o9SAjtRcdTyR7RLiA",2023-04-14T18:44:29Z,
FiXCbaEoRvKTzLW9B,25,complete,true,2023-04-15T05:03:52Z,,cancelled,,RkxGAbQ4QSc6MXBag,2023-04-15T05:03:49Z,2023-04-15T05:11:33Z
Xqi7FQT8RfxeeGTqY,26,complete,true,2023-04-15T05:12:13Z,2023-04-15T06:15:51Z,finished,,uDcywJTqqjFWbK9cj,2023-04-15T05:11:52Z,2023-04-17T16:43:44Z
7Tgpbs7iQCbb5i6Cm,27,complete,true,2023-04-15T20:01:15Z,,cancelled,,ruXjfwXZ7WXxdwbGX,2023-04-15T20:01:14Z,
LHGu2xdxzoNDAY6yg,28,complete,true,2023-04-17T13:17:54Z,2023-04-17T13:22:02Z,finished,,EYr5GE6NwxbzNaruy,2023-04-17T13:17:53Z,2023-04-17T16:43:45Z
GEWFfuYBjr3cKhoc8,29,complete,true,2023-04-17T16:43:03Z,2023-04-17T17:55:31Z,finished,,"fmmYKSpPHf6TF5cik,WfMTJGy9HWJwXjMqT,6DrxrTPRpHyCSYcLi",2023-04-17T16:42:57Z,
rkQ7kWrzA9JXiBoS2,30,complete,true,2023-04-17T16:43:08Z,2023-04-17T18:00:38Z,finished,,"cAkjYmnWCNYyL42nJ,BNGo9BdrBqXLb5RLY,CfwQckz8yBqDRcdks",2023-04-17T16:43:07Z,
PgqC4dmLcRvEFHpgN,31,complete,true,2023-04-17T16:52:31Z,2023-04-17T18:04:48Z,finished,,"iy5NmMNRvRw3bCoXZ,RteqoAycGuQTjjcbd,C2Arg4brSkyz3AvBC",2023-04-17T16:52:24Z,
ZJfyuoRNfQA2HdAih,32,complete,true,2023-04-17T17:05:39Z,2023-04-17T18:14:44Z,finished,,"hYv5vYYuRkjBW3iyX,ni4sp364TTCSDs89E,e7cbvanTqiy4csQET",2023-04-17T17:05:26Z,
Z6Hmi643PZN54Q5HD,33,complete,true,2023-04-17T18:49:51Z,2023-04-17T19:50:47Z,finished,,"jChEXHRqTRjXWEojJ,ryrz226yqKhL7nhmf,rAAhtucCv5JmRNzfw",2023-04-17T18:49:48Z,
Erg9rbfQnFHEbmMTH,34,complete,true,2023-04-17T18:51:17Z,2023-04-17T20:08:02Z,finished,,"yicvow9GcTJrFruot,WNoBH6Evgw3Yg6y6c,KsNgBE5uHjqPE99kT",2023-04-17T18:49:53Z,
fervh4mYKiA23vpKR,35,complete,false,2023-04-17T18:56:23Z,,cancelled,,"ziFwRYJNqnERRuhrn,eEfXJ6J7reMBLbzpw,MbfcRnYcadAcxJMBv",2023-04-17T18:50:02Z,
yAX6rA4bYE6EewTSK,36,complete,true,2023-04-17T18:56:36Z,2023-04-17T20:11:04Z,finished,,"KGXbY79L2phPbzMwC,smxxqW5vtmqBz3RCx,YW6GidcgTcAj8hCwW",2023-04-17T18:50:04Z,
YDzxK5QbPTsrgoPBR,37,complete,true,2023-04-17T19:00:09Z,2023-04-17T20:05:00Z,finished,,"JngtZ9paSsveqfTEf,HsdCA2vNvTYcggaGX,6ceieBKF6WbjaPGbt",2023-04-17T18:56:43Z,
D42bXPWbtLeijxsTn,38,complete,true,2023-04-17T19:20:03Z,2023-04-17T20:27:37Z,finished,,"jr3NP5xsBRPQAvuFQ,67q246wX75DsbyYhJ,D5SqsEKLc5X2bNMzZ",2023-04-17T19:06:52Z,
S2pyhs3zHQkdC5fxv,39,complete,true,2023-04-18T15:41:13Z,,cancelled,,TA484R7NMPedaRSx9,2023-04-18T15:39:59Z,
nCd5tRLhkQQ7tXQtZ,40,complete,true,2023-04-19T19:38:52Z,2023-04-19T21:01:25Z,finished,,"9m2Th7Gan9goTJNwx,bGfpPKjuubDs74LQW",2023-04-19T19:24:28Z,
hk_911fd8fe06efde89,41,complete,true,2023-04-19T19:38:53Z,2023-04-19T20:55:42Z,finished,,"sXvSQdk5pDKToyH3C,cKbfZ4ev9CdvtGPnc",2023-04-19T19:24:32Z,
ic9uQuGKXbfTwFZDo,42,complete,true,2023-04-19T19:38:54Z,2023-04-19T21:07:31Z,finished,,"TEdkY4QNWLE7KyCJx,Lp4EF26z7NEapWC3K",2023-04-19T19:24:33Z,
