_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.round_count,data.totalDuration,data.justStarted,data.unscored,data.scored
SJwR7oQW5xMEtR9Du,,SJwR7oQW5xMEtR9Du,nvedA39BGs4TkPCFi,"cSjYjWDSnQW8DJM7j,ryFAPzperRr5xhcTm,FQmTb4z5TXhot93m7,sCiEj5rsthZPkS5Hv,Z28GttmyepBZbY5J8","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",rH9cuhZMSDCx2RAuT,2023-04-07T19:05:27Z,5,120,false,,"Room Assignment,Wolf Goat Cabbage,Sudoku"
DpLvkHwzw3HsB4y4t,,DpLvkHwzw3HsB4y4t,fEeh5vjcueBCwdXZK,"BhRrbKYfuDZpXFEN4,fiLcTa7JRoNT8anpA,atd2YqSB2BtazcHrS,NFkP5rR25eZoRj2Dj,dDDegFhtPaxHM4wkd","5QorgkSveoKisESYr,B5KREbDok7BYWsH7y,bxdqRDDkN9XRReKDy,dKLhCriJXxen3ZTgJ,ghoBaAKPWkbB75CsA,uutZHn2vMS9Ao48ps",rH9cuhZMSDCx2RAuT,2023-04-07T19:13:45Z,5,120,false,,Room Assignment
g4kuKnigbWixaj6Zh,,g4kuKnigbWixaj6Zh,7r9Kmbmvw2MS2uqdq,"FzknghpNzwhFawQjw,LmDgmtYRb2L77RoeN,hk_19da7f2467e0863f,XCGrm65uF3zxJS3ta,aEnJMaLgEF3pgNFNM",NPMht8vjzaTYMAfPc,rH9cuhZMSDCx2RAuT,2023-04-07T19:14:52Z,5,120,false,,Whac a Mole
4WZPCBpkhD2n4WkZo,,4WZPCBpkhD2n4WkZo,9Bkbv9EgeCtTny7ef,"gFhXYdtt8dgkqivyq,oHeiLtW8vSyG7z8WZ,3yPgrcLaog9i4g4cH,R27yafJa9N7BQKvFT,2HtnfnSkWn3fErJZv",PuivLQbWKsjRZZEGB,rH9cuhZMSDCx2RAuT,2023-04-07T19:15:07Z,5,120,false,,Room Assignment
iE7wWdyM39aW79rpE,2023-04-10T13:47:52Z,iE7wWdyM39aW79rpE,9Bkbv9EgeCtTny7ef,"cq89yJfKEyZjgqLwX,gfwSfq6xcSibA2D52,P9LXnEkTAX48zkAYn,QMAXE4GPuHPni4msj,znvmc7Q6YQcjTQEAT",ZdpRRkDrsJoHo4ME4,89mNLfAAZ4kAoEtn3,2023-04-10T13:40:21Z,5,120,false,,"Room Assignment,Wolf Goat Cabbage,Sudoku"
bB3STGXRrCqivy9mt,2023-04-10T13:57:24Z,bB3STGXRrCqivy9mt,7r9Kmbmvw2MS2uqdq,"9WD98zsoZzpe4Xe8b,jBrEQN3c6Q4x2DeuJ,u2uaLecEGP62ZQWLA,w6sXoYitYDdx2xjWN,69xqdMEsZaTPwHGiZ",95rmyye5xqzxMgtK8,89mNLfAAZ4kAoEtn3,2023-04-10T13:40:46Z,5,120,false,"Game 2,Game 4,Game 5","Whac a Mole,Word Construction"
QfKn5FSnL4MKw8edT,2023-04-10T15:14:52Z,QfKn5FSnL4MKw8edT,gRgRByHXe4YHw3fwt,"BBfCJqEE4yR2zn5Wv,6TXSK8ecEq6d9rryA,6gRH58oL6kyzjLNLy,bbG6FDYg9TyNHosnX,3KabCQeByQsvq2RNa","DL5XZ99noL4edNjSx,E4RWpptYzhNKzxRhH,Fzqo3PoN5pCuGD4nN,HWmENHTEh4QmF5JDD,YQJykGBhMKX5wqHQH,gGkmSLXGEmqXGsG8e",GcDwM77ZyEuobEcbu,2023-04-10T15:11:49Z,5,120,false,,Whac a Mole
9qn6LAzd4Fs9nf2KD,2023-04-10T15:55:38Z,9qn6LAzd4Fs9nf2KD,nvedA39BGs4TkPCFi,"QBfbTfQCoJFrBKq8P,H4GwG25cDtcwH9CGq,HxdKnAwtpKJsTxd9m,uv7H4iExoxaxQrecg,fi42h33RCL5NzBNxw","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",GcDwM77ZyEuobEcbu,2023-04-10T15:12:50Z,5,120,false,Game 5,"Room Assignment,Wolf Goat Cabbage,Sudoku,Sudoku,Sudoku"
gYTtk59jtwRXsoREL,2023-04-10T16:04:45Z,gYTtk59jtwRXsoREL,fEeh5vjcueBCwdXZK,"DiHTLbgbNPr5iwgWA,MjYWLAWrky5xcT6qy,zJh3EZDpzEtvuHi2Z,aoeNQEZzeBMMPFABj,i5xPKKkYvLZAbiqW6","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",GcDwM77ZyEuobEcbu,2023-04-10T15:13:23Z,5,120,false,Game 5,"Room Assignment,Wolf Goat Cabbage,Sudoku"
X3ANwS9XKSNRGAw2N,2023-04-10T16:14:10Z,X3ANwS9XKSNRGAw2N,7r9Kmbmvw2MS2uqdq,"oa3JjhaADMQpTeWgS,HRjwGRsdt4dE2NMBi,hk_29b993caca8a8955,SQB5ufqrgJjM5xxNH,fMimPnheTbCHyhdZQ",Bnyot5jyRTfaLjWov,GcDwM77ZyEuobEcbu,2023-04-10T15:14:14Z,5,120,false,"Game 2,Game 4,Game 5","Whac a Mole,Word Construction"
7XKtEk7FgwrfPQoKw,2023-04-10T15:19:14Z,7XKtEk7FgwrfPQoKw,ZxCkYrDpaiyMhFDDY,"HRiA2fjP3di7ZeFmF,zqkweX7vYNTfTuRBC,pXQW4v5DWh2AhjzH3,nAzkMWHG7EY9HJFfA,aRZm6mjTExWaX5578","arHMFgtFcNBto5cHC,jLQgA5RAe753mSN7C,sJ2h8zYz5i4uCSHd3",GcDwM77ZyEuobEcbu,2023-04-10T15:14:40Z,5,120,false,,Whac a Mole
T4DKEzdCbqAK9NNJq,2023-04-10T15:23:35Z,T4DKEzdCbqAK9NNJq,9Bkbv9EgeCtTny7ef,"cGo5MeDM7RwgD2zuZ,aB2FfkDQ747vRKEm4,upXpsA3ajgJYYYbYS,hk_0ca949d7f8d1a0eb,G9PRXKHpvtyfZbsuz",SWiSKRx7aBrjz4iWG,GcDwM77ZyEuobEcbu,2023-04-10T15:15:32Z,5,120,false,,Room Assignment
8yDvfjZ9eQ8mQfXxF,,8yDvfjZ9eQ8mQfXxF,9Bkbv9EgeCtTny7ef,"3Msyh5E7xWkwdseRg,Z4wNz4Dz7jWkAA7rG,jZyLtTczvWbqk5yc4,7hFGKb4zP6shxkw7u,mYiA2n22bt22uKzm4",YYKjsvpY9Nywy2GK9,hk_e5ee5c6566eea075,2023-04-11T12:57:36Z,5,120,false,,Room Assignment
FiMTFa7MHiAEjjvJ4,,FiMTFa7MHiAEjjvJ4,7r9Kmbmvw2MS2uqdq,"47F5mN4btiEqts4jm,a22xJ7tjqKMbBCqpZ,5rMXSCc7okgQar7mo,s5r64aNbhods8abPH,m27ddSB3x7uHdeuFG",2hjxey9TuPTSqcwQ4,hk_e5ee5c6566eea075,2023-04-11T12:58:30Z,5,120,false,,Whac a Mole
