stageId,score
rjPv4K7uwxEBhmr6q,90
PvFhbQv6hfnxL7kWT,90
CWKJwfnMozJgBFxwL,90
jWA93E8pzDmRiSGRF,90
eBtxqzTMvatDQ7ojx,90
RLbtXEeGf9jxfKQrg,90
Ka8bwPcvKEyrcLLvo,90
YyEAxxWq2BvtD8tfi,90
PcvzaykXdXPbFyYfj,90
BzJvov8tTxq5ist3e,80
bDYeRL48QCMHRLLpq,0
KgLoekX6Z8qmXbvyb,90
CdaqxChX3nFKvGvnM,90
kgomohHgaYqrrBNiu,90
XwJ2nkHLZMqb7Ssmd,90
6JnohxAn6MGgQh5BE,90
G9SsuPuhtkwRs3aNT,90
H9toPtqmhXLGovCZw,70
ojop3Kqo7ySpp9H6W,80
x7eTAFghuzZEFX2gk,50
KaYrXauwTjebGDm8x,80
HgrKDDHM3ucBvHw3j,50
MtAZdyiiqQAxFLCsk,80
ZriQTWkK8MynHwkoT,80
LzyZoJfT7dbaTGK55,80
5sDWXMQHQ52MHmQ5v,90
mCnaFjCJKeRGGQrkA,90
ThnpvwRteimystyRo,90
t7nycP5MgisLE5p4R,90
8ZzPfFp3Hk9YkfXmy,90
qRb54DWKKh9EGyXLp,70
io8hHk8chqGaX2eBK,75
uj7q4vbwR9nWpL3eJ,100
zf32qBzTDGDM9Y6Kc,80
7rFSsE7SrXQ49fn9u,90
nYH6nLsyqZLMkkdbC,0
5LmhuKoH69odyvE9s,0
rtipQ4AroSWcNiYyZ,0
v4fPJrvR7HtGfaDfF,83.9003729102207
ePpbpucqBdPFSqiH7,90.15678929781149
yCrC9Fc3vvyey5ATW,93.33646700348062
HutaoA7HH6SYnJozZ,87.84117361700966
Y4a3jikwuSZoDeooJ,98.2357750999681
nKaBa3pdC9qdtgwWD,92.85337562936772
FWtp6LxsN2cXYSwBb,88.24538342629697
SkwSmLGn8kEkiNiid,84.36253240420938
2x3gNGWwHzkyzAab7,96.73396618126813
YYaeWePJvcBKWzfEo,92.18745216017899
tzqPpWZFvaztCoxgH,90
TzX5PRHTgx3xoTHgY,100
RLC8iwDjLxeeToSCP,100
6G26rWJh4mkZ2jdgc,100
W2jTtvYniLQEwLS6G,100
Y5Cmd9k9xk68HAJsF,90
JAyrRAuLdZ4cjSAcs,100
TAGwDTZeohensccpH,100
MNtufnFGiXPWdrHPW,80
zpW2eH5q8JZsmdWfD,90
3cuenJKQu6o3aHMqR,90
pmueWuLBBLqZPKTzm,80
86Hf48F3JKmkwdauu,80
GJJESDPBXWC3H2ydv,50
sGAnTL84uEgyR9e6H,65
eisN9p9YnF9Km7jEc,40
hk_4e76b38aa0ea60fe,50
izBeX7xqmSzH4uxkP,90
FgaQvSZPTPQ6fRp7s,90
QtC3dfbjLF96yAQ2N,90
HtqmbTWjkeiRmorTX,80
WMeBgWrQ9cTx7NL4W,80
9Kxq33zWnj68SCNnk,90
DDYJGDDSvszuv3THr,90
H9W985xf3KmXApEqv,70
tnm9uC9YiR7WRX7GD,90
tc9uz8nXw6nJnAfpv,90
QMZGx9jSckn75yCar,90
zFue8AP3CFvyeFx9d,80
ZvzvK4gGSz7smhQ4f,90
9MNYvzP4K6XpFKKP9,80
cteoZXgmPkPnRMnJm,0
HtRcgbdhT5LTrYZ2m,0
2HmMJNnpDwu9dBqHc,0
5vMqC5Mx6Ju2KXBGL,80
JDScpGeEMTbwnwdTF,80
YX2wczm2WMNNe9nnA,75
aRLNRg5fg7HXjrvWZ,90
CxpZ73fBFeS8Y96Wf,100
bk2B4ZNDGqbCwcagY,90
q3NJxD4fCG85Q8iDs,90
oh9aYK8WK4zgjfAk8,90
EdpgAovMJkjRbWix6,80
8qFxy5cXePpKDn5k7,75
NsLrfxF5dw36yxtbf,90
s585hyQSokMXxubSZ,80
Bo2QSpmpSEQZALgFB,0
udTBAKh6P2k6rzJrC,100
2yc7Au7cZXJwDTQdm,90
BsMrnZJxa9dfH2FuB,90
vTYdAx4jpH5Zo732F,90
5yzPoRErWqwjQaLQk,90
xrSunuMBknLk5GH5H,90
Cox3QWAPr4bXTzFnL,90
FwMFEZ5NdWaykiCdE,90
NxsgbvzAZoq5yHWMM,80
hk_736513d4c4e2b9c3,90
kuWrZagXHdAsnR72q,80
HqMFtewqxhsu2MX6x,100
u8BoECAPwHfzuPNEm,80
6QNKC9QkQ3HeWmLK6,90
c5yNzJiKoiAHdFBZm,80
jmA3q3FxD2jLXSYyY,90
snzGxckHpDmmNqcAS,90
bJRjWjhLxj3tJd3g5,90
SHuCpwgoQFGeAeTWz,90
eNxaLPYWgKuBSXx3t,90
d9xuFRN3jnwGb6qG8,70
v4D2yCPK4B3RzoAAj,50
acwKWKDFqRKAcMit3,0
w7SBexRhfhu3cbzYi,0
5YgjXHeEDeQfPZtjD,0
cMtsyP85RZ7mrvWXT,0
yPPTiN6FoCBWWkyow,80
LhQGCd3CmyqKsP2jb,80
ExuiB592MiLEQc7DL,90
htz7ZmTyKhZ6oLYQo,0
HPT36KzQtYPrk7egX,0
FZMZy8yTWBn32aTRq,40
ZrwYg4kyDSBz4tGDK,90
YoKoQjQX888zWNXDQ,85
SK6zPxGXNvH5roJxS,90
dLktmda7pNF2uR3Zh,80
hk_3cf252abea6c9e13,90
W9mcSjWm8Ngech7gs,90
yjDr4pRWkpa8juqBu,90
uMsW7gHcgKAHYgt67,90
DzaZDKrnvvw9uPiCk,90
XyM2KFYycTiGDB5BQ,70
Xy3yDJz6B53kwztT4,50
8ZPuaLLfdpyjzFRqe,80
yadJSnNc2NSfHgwZF,100
mZreTgRGK5rDMxsQ6,90
WHWPPXPc6oMEFSQBW,90
BcyyXqMNPiySjPHtN,100
xMJ58NRXdnyB7qxo2,100
yPBeeiMkmMKcgEuHG,100
4X5AGGpNLFxTr7oLW,0
HxcXisJX5HFJJHyTB,0
3HirGaLweG2cX7sng,0
mNgRLDhnCgj33Kuin,50
9dEhnzxgYb288PgTf,80
C3Bz2GWjejvBGngSg,75
swrGDAjcbCFbRzojn,91.8305969830334
T7xYhQYyHra5eoFd7,97.07979357789996
bbQ8aPd34vCEbPKjs,89.78339209059216
cRQxFopL8eEj84fTG,70
fvTnKSXgPspvxgrzG,80
jorGip2Pvc2antrT9,40
uSJoQGGfTMisg3KMT,80
MdB8LMar8oALh5GAv,80
qtJ7BzSNDhxane5Qg,90
tuf9onio3DbMzc8ot,85
9zqWoHWYJyKGh7g7e,80
erLfWNmqSk2EziSxQ,80
7zDjBisNyHcHxQe4D,80
3ximcXs4epZesrftJ,50
ypfkKQmjQHS2hLGdg,70
kceTCv3ZcREK6Y6mP,80
6Q3bpWKmZNuDXBaoC,80
sQMtLPkhZpBYAvuGs,50
fezrcLFWuR4bCgfEX,50
SaHz2Mgjw7TzH5Pc2,90
j8NsFM7J7MKeT7tK6,80
9FhHTv4iGRerDwKLn,35.547804710147716
ZKPvJnKHCqMthHvuo,28.641791463306866
rmn6ktgydbcbGBHx6,67.48230299397022
4yNKujv4EgNY3Yz6B,80
2DLuipD5F9zFmC3BP,90
NYpMx28J5u4rEBa7s,90
nHWtQmbhQaeafexsT,0
HC8sLasSgAqNKnhxn,100
deTHLMaixMZYHTuHn,0
jXRJzw6EPxyrX9srS,92.0952072891547
3in8mryECksSd3re9,81.87895316497176
a9Ab9uu3xTysWe5YA,81.23271388431435
J9hWci9fPTaMYA7qq,93.93409526087477
EwenYwTcTFHZQn3P7,83.33440933459914
feAZFyhkWXfNcqrGt,94.37464558326776
jifkmwKkToBNGgorL,80
YgeytCjfXDwm8w6P7,90
Goq4dhHabw2Ric3MJ,70
sTmMuiEMknMM6Gzpq,80
uq3sBCeH7uQvF4ts7,0
efjdJYAQMDDgagpnj,50
sAoH24zdBeSyjd7bK,90
DrzCcfjduHihmRqPW,90
tFJunPF6iX2FxhX37,50
cEhBeYoTN9zSwYFPs,0
4jxm2oZ4a8HothRau,0
eWQ3grdWoAndE8heg,0
v4q9Zd3xGrxcdPnEm,88.79006658394711
iHf5GeLMb2xm3oHpp,72.03487980294769
HappFuvmfXHLCf2ga,88.67913299053579
ECmPKH923LH64njN4,96.78439028777302
hk_d341d766204cf346,46.99318527311728
a6ZovvrnrBjmPGmDu,71.32160129737655
zvwMv2i7gjmp9DBkw,90.1638570430199
nrhJoR7LhzAA7Q7uz,91.01549410358281
YdovXpsf53vLZLmwd,93.13653487116294
3pmxY23y6f6W8JP36,80
xbtseH2ugoemA8XGP,90
LboNNKhhHXT7Mf8WK,85
Tdkjip4bMsLCzR9Qf,0
5yprokLHiBy5enxFJ,0
ptDoFnXzjx4nRDhat,0
8wi4gPhCXp7qD5R6k,0
vjXsHrA2JHSuPHoHT,0
vwJu6oFWAAP49u6db,80
h9wCiBgRLZZeRTdLS,100
Tx2Dg5NkbGTiSARta,0
no86tMW5h9DgEde42,0
9znQcSFd3BzEc7BW3,100
TZGCC3Df8Q2hmPhYQ,80
hk_c2768b34dbf98084,100
Sc6R3tJt6AxRnv3b4,82.01298923414943
PLwG3i4JnPSDHeRug,93.59620437187047
g2HBMEAiqq9uG5m9y,97.25763457794643
s4Jpb873FohGdb3M2,95.12170766041449
EWWBeNEDqRu3XFgkK,84.07066097796728
T3zcvacGqE7H2Z9E2,88.70841427976342
mRN8borWDPK8QZtGQ,92.20412811512713
ZunRcdgoEApFwF6oy,93.85793780866271
hk_80853ce6a1adc875,81.67786592294149
otjuXJFKcPqntssL3,70
2K6jbMKa2fzKfNTWX,50
QCAt2MfRv59gvKcam,50
22bJZWfgB3gfKXY6A,90
itidmsFz5d8fC3XkP,90
ebXLTqKQqG9EenLfH,90
4tfCfmL8WDLy2Xwog,70
6Xvy3eADKCE6u4Rvk,90
98AKaWJqEgHdRXKgr,90
kB7enQdh4SH8wjBFk,0
kERzW3M6DfBZBSbm9,0
FESbDemkadaiu9GWt,70
xiBXavbhdXhfmNzS4,75
t8QMk6RfQgaJRLwpP,50
ZoFvKSXuCQFfNBWG2,100
L9FQbHMvaaXcnNTiG,80
pkvbuRHt2DbWWtzrv,50
9vspE2xd5cTZqBSoH,75
2JQNR75KdeMDpow6Q,80
M9sLcXjEbtp6i4rFA,80
8t3TZAWHyqSpQzxJZ,80
3zHtHctAKYc64MGho,80
34govZWuXK4JXmxAK,100
LvKme4iF44BLSwsGT,100
7GX7F9JebMarTEHQp,90
eQ5GcpPWD8iTm6ALo,80
rzFT3bF8tMQMxMvCo,100
hHEaMF9TDbyR8ReTQ,70
oy6LBA9Bmd6ABNuex,90
wZYsfq8CXuquRX7Wp,90
dmvKZnx6ijkqjYNme,0
svR9BMBBDmCJ7KZ93,0
BRXRumAYMNpmebdXd,100
Jqwod8nxJY7KdTgAr,80
TA9NwEL7f8tZz6Djm,100
c9aFqkbN8NWmfekmA,0
Bc7wwSth2WkRnRu58,0
ERdsXXGzDqfzZff3J,0
yW3uea4kMSfWxTDo5,0
NDpqfFN5FZquvrY9T,0
RxnonFghhhrvQvQ4a,0
CLcoB77XPCTMievti,0
hk_70cb1c4a3bb0fb67,0
HP4qdyerphwr3Zd9m,80
EEPW7S2iSKaCSoKbM,80
FLwQQmWwd6Anbf9E2,0
cKCZTJuNjDrRQHzfQ,50
zsAQuorhzwQfcpv7R,0
jFpsvsnzR2QGTEmBk,70
Z3kReNhFpRPda8KpW,84.17340585401243
5MX2RFYsc2fFEMXD7,87.8072484434897
i67K49qcqdJNiPoaa,83.20891646442668
zHx4bjy88nS63jqJf,100
66Xnt6vTsEBHj4DZN,100
EPSvLjSPQzpT2bGsc,100
3jJCkifBPPcbDuts5,80
EQeywFDvfWTjkuXsY,80
3YZjjgFZTbuM5xyJf,0
Wqft2kQD4G9XrwbBs,0
yREAogTJvB48A8aXr,80
5okathvSiubkkW5pd,90
4Ly7EKTK6YuotK8fs,89.22791426675923
QHZCEbk2biHtGH8tz,92.4325584017464
mYgJPGyBrAugCRXmB,87.61333936208761
xjjfszBK3Ez97cpff,90
m4wsscZ3vbsQG4Kme,90
XFxMxJgxw8JQ7PGbt,90
hsz8cuuawGre5XSkq,50
cHQ9CSHA6oK7eDfra,50
PEpKZiJeFJNEJqLmy,50
p5gDDYYp8cAC8E8HL,93.41664343883424
2PxeXJBbzSpNAW7FA,93.93181213998332
w8qQFt88x3pmPsf4a,95.31308562822055
94we2YSQAYnDGzaM5,90
Tpc8eirseQ9QR6HLj,90
ejWF3CDz9oNGhxhXc,90
3r7D9q5v6Djnse7Le,90
Me5MR4oPmDTTfpCfz,90
3uLeXKRFTHq6rTS2y,90
suEB7chjLYmbheEQn,80
Pmm7jKEdEeZSJm8Yr,100
hmSYZAZzdGRfMcR65,100
vxQ4dWe8pT4onryXF,100
fgQrM2wGa8nKvHynB,70
EFyaDsJ2ZhYqngqf7,91.63307702231172
dDduqGSm7n7XKwkug,90
9dDrpRx5RDiu9iF4E,90
3WfHRvdrgzX768vtX,90
naPwaDgu6j4yLyC3S,80
r8Pu4QWerX3wvJXSs,100
XEfy9JCPLtBGvmhXn,50
yrNSAFpFvNpFW2NSv,97.79154149726355
hk_d7609037058903eb,93.04395879953663
YEjoBvAtgQPxRpmJi,93.00191555218905
TBwcGG6kgfeX2EduK,85
Kwm9KEdzosguWRzrq,90
cLvx9zFopE8Szhzq5,50
XsQ3ksqQBzFFpqnn5,90
xoxEyrLgykkfB4mYz,50
qZNE95xmBW36moigf,75
4yTqqCRA9GxYPMHNa,90
bbxQTbYM8jnkfp4PC,80
X5GQh6ckx8TLL6W6R,100
TEGsEyoovzzvMrKrP,92.87280886963009
gTnYpjcBkoy8s3jbm,93.14179580381506
mAXTikcFBQ7X6uDxz,90.29448111547816
oMpQch3ZYXy28YWcH,70
ikSWzGgjZh6GSuLKx,80
aLdHcyBsoi2vTj9jn,70
5CCxTfAQ5WGwf4C3G,50
dArjYkjTcJ3wdxAjJ,0
XaWEQX823z4L4prBf,70
R9FburTtE2oejMkRG,89.4809170614214
5XWhWphhbiuPAzr8T,99.98278885602178
48z2sA56iwQABtMRw,86.3938708888375
KigBtD6BiN5qBcBX7,89.42406483712858
Wr8ccSpT9iXqkY7Zh,88.05589426112674
NTMchQQqyL3iAXQnR,92.15971073073067
QzzSfq3ap8iZq3vud,87.99116250722801
fnkTkumtp83Ty7HGD,96.18808499999952
HbEHcCdwvyJqexmxc,84.07767682460354
QFqy3XEBfhXn7Arhs,91.79289866430081
Kpaq26how7pg74LK7,93.50697704685855
7mHfmickZ3ocXGmFf,93.92630390756229
Ti3zDHHHx7GSx9rQK,90.64167194791254
KiQM9zjB9tpBDskav,90
MPcZBBdZexvGKt9EJ,90
9rAoq43jGrvgMKcR5,90
4LDKtjNSyr394zCRe,90
CXLHc97R9QKLYb4di,80
78aGcuPSwjGuRbCtb,90
n5gMvJ6CgeKsrRA7r,80
n9BYnkearevWERPzb,80
tCgbuwrEc4ABmQc8R,40
87EFRC2A24ahmfuLT,90
TJuLAxRJHhrM2j6Kt,90
XNG8YusiMj5HQKw7E,90
d49nTNmyTfmJyDboG,80
MJ4CQFDPz2YaBfpMC,80
JzafRh5BaQ2bSe6Mj,70
agCygXYnop6pjPSF8,80
psNnbn79Xed6vs3oC,90
gLowcLTrF8aFcTx9n,70
kMfczAe4cvP38MzBM,100
6gnCc2DiEGse3Thm2,80
y4d6n4BNjnogamn96,90
tmuDiG4mvJYjX5Dg6,100
dfdLfewdbXkKja5E9,80
psPuSK6qpoPJ9u4fD,80
zqmBRZJKSQXvLow3E,50
pKmrtpu544xwdnjfv,70
CX5pSLMxyi5hg6Nm5,75
qPHPS4MAMctRar2QK,0
CrDX7sDEXEmP2XeLN,0
PN2pCnA2xjfF3vFCC,80
zyhzfk8duc4Kc4uXH,50
fiv3iGLhcdga8SEhK,80
7EuoXCztWkHRTr3QW,100
Z8enNQpbGd5nLGyyo,80
BowK795SxwjD2Tok6,50
fH2sEgwQSTS4Mp6LT,100
WDtKXLFJbZtB6pXce,0
FFgqj7i8DY4L3yEZd,80
pqBdJDhcoe8SrmYWk,0
9XaHXrYghB8MvWqz6,0
aa6sXse2WbMAo7Lr9,80
ZjkqKXQJdyYJSnvAe,0
2wQbNFwEEuu2MkWWW,0
sJ28gD8NKT3iFtgyF,80
LkevaFeP848uD8eLN,100
j9kXs2tw6KJvykNTA,0
QDEvkCf5MMYZLpiRg,90
L86KRQvc9ztrxNoLR,0
aRbQkbMktjFnyz6r6,0
r7QYqYwjhtek2g4tZ,0
ukTofinAGoJgxLDPh,0
uKrXhwarC4MJtxtGD,94.68026816268583
GNyk56jmN9PLcpzxy,89.0252220877661
n6quSGd3T9qdg92Et,83.63437647817182
udmfp32Y9eTfzNmcg,92.05447507705593
mexb58sY4ofw7cgY2,92.91117009072387
6J47Q5dw7oefSdnZc,92.57138669371896
yrsceMruDaXaqNNtC,77.35292179467983
wkYeo5WXundzAgERd,79.26640240715219
fvWi99Hhu3r7BYGzk,85.60432617216577
ZS8JLE4Bs3TTspKt9,94.17640344813361
dtqiMnLx9Y3fnGWp2,92.48152775090816
hxXrJrnN8Z8LpJqWY,96.68182295237425
oBW3PML5Qxxhm5qcv,93.18027124683627
maFdv5kFDEjMghHDc,95.53112986795792
DwEmRBTu7SigxNs2s,100.03791970987727
BXBtWmeDwssaTwju5,80.45971895311513
WdmcRuL43sZbXhn4Z,92.44500530805946
vXpknYHvFkQDzoGcg,92.92295088592897
fLRXzRnfQrkCzeg4P,80
9NyJG3ZZvyqE6Peig,90
oZF2zKYo7TRAEHotR,80
FMy2C8Zj5TnHJqbDd,40
JyN76LjkPrkXZFZ8X,90
HbBG4YW5hiqsvmhgD,80
E3uwE5skQomn5khnJ,90
zHnL3LegwLDFa6PeE,90
QTgTvcuxAGn4GPYo9,90
hATLrm5aWKveBDzRN,90
gxEPZf4xdjJsunHEC,90
QnCkEjexyXf3CzmjG,90
bH55uoWmifoi98XcM,90
DNEX6LTzza5ppXr5Q,90
GMymxMZdMRSPTusZS,80
piaw9XRRGWTfj4K2r,90
Y9eJ3EJykrMz9ycHC,90
gR3vfRDMsNGWCPN9P,90
9GvwN8Ly38pzMPQoR,50
343EmXmj273ogfoHb,70
c36Dcbn52rnDfvhCY,80
KpHcogvnhKemMA2Sy,50
cktsoBdkp84qLE4xK,70
JzonJr2xxHGoKg2c3,0
CRySGWa8BXTvBi9tZ,80
vzdLekho9qnpXoY5L,100
JBYjMFQLveYWa3MN2,80
bCuZFxYyGFnhnG6rQ,80
9pG4XKqjeieze7mG4,80
t6omudwfxj3vykNz6,80
zEegr987tbdNhNq5h,0
5bAcsYr5qTtyR2kim,80
Qyb5nMJQ8nRpWpcQh,50
2tTk5JgKfjyG3tLkP,100
jR5QMNYNBp7pMmhSv,50
6qjyaERa76JLnvkWA,80
Qu4kPPe6N38mYsWcL,100
hdAXnnABb2qwiWA5b,90
BW4uAdbPZkFd4torp,0
F4y286R9kpp4pfRPB,0
wEoRzMoxr3dDoEiPi,0
yCnRLLFxnJHnXgSjA,0
44zufZMTyfvtzayAx,0
EsTTJkEoLzd2X2SFq,0
7M5BbqfRHNXhypWWb,0
b38bSu6SMpfPXHeSf,80
9sRyidoCk4Aae3gNg,80
QSCnhiWETurH9J3D9,90
R9gs7unNgFRTiyLan,80
gC5rofe3BNPtMMG9K,80
JwzaWxQornGSNstBx,70
MD9bGTJ58RHNcb6ko,0
GfMLFwWeDE2fB9PY4,50
dPToCCgnuvzQ8XzTK,80
pPCdvEcmsozEXcWPF,90
Y5fFh7zfKFGwPyad3,90
hk_0775fd66c87393e8,80
pvGXbkaCG3AcF5GvF,80
T2wQwuK5LCdPM5sR3,0
TYCv7XDg5RKZMwrC3,100
ftvB3Cuq4sKw8Kffq,97.754154293151
FHjnnjmowbrPHxxbH,96.44979899489998
2ZkumYJLBmRisDdcb,98.55273609150757
Ra8KhB9CzwouG6Bo4,90
G7iiAWeLp3gNJK6JM,70
tkmhweAxssuweA3GQ,90
XwcAMdsCj4fE8XuQP,0
WK5YxBihitfrub8v2,90
XCMvjF8LyR5YnY9kL,100
vkhwxXkfh4mvLG6wq,100
tcwseH4bSjZe8nHtw,100
rfowLAoQb3dfSsQMB,90
XEohqPqR7xeoi2MCY,90
9zaFnwzpzsLRWu4wp,100
3Z2k2mB5s8yLwP7vk,100
KyMrPspiXEKL2g7AF,80
to2yYLWovsWmXbgJQ,90
thyqQ9B7N4kcFw2du,0
qQ5c6CcQyW3mF3z9q,0
JEwxXg8KKSiXS5bSP,90
mhbdW8TQtDv2ds9Yq,90
J7aBjR8d5BkdReojo,100
4xfgW4gtPoBK6yrKS,50
yEZuv2byAmcfaLdEL,100
4tasgKw63QRQZjKbB,100
KoJgJoLFJ49XtPq2D,90
4dFjnZneANo5pNWAm,100
