_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,lastLogin,data.index,data.neighbors,data.chatGroups,data.avatar,data.score,data.adjustedScore,data.playerIds,data.totalPayment,data.unscoredTasksMaxPayment,data.approved,data.lastTick,data.currentlyIdle,data.leftGameOffline,data.stepApproved,data.submitCoordinateApproved
N6PhXWEcvxgP39NFD,hk_69222e7a433f6a40,"{""workerId"":""hk_69222e7a433f6a40""}",,2024-04-26T17:35:50Z,,,"ExitSurvey,PayScreen",2024-04-26T18:34:12Z,finished,,,,2024-04-26T17:35:11Z,"{""at"":""2024-04-26T17:35:11.924Z""}",1,"2,3,4,5,6",A,"{""name"":""Deer"",""svg"":""<svg viewBox=\""0 0 24 24\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M14.5 20c0 1.581-1.5 2.5-2.5 2.5s-2.5-.919-2.5-2.5c0-1.305-1.608-4.208-2-6.469v-1.032c0-1 1-2 2.5-3 0 0 1-.5 2-.5s2 .5 2 .5c1.5 1 2.5 2 2.5 3v1c-.374 2.684-2 4.743-2 6.501z\"" fill=\""#6D4C41\""/><path d=\""M9.395 9.927c-.377.193-.885.328-1.395.073-1-.5-4-1.5-4-1.5s-.24 1.69 1 3c.912.963 2.426.528 2.6.475.229-.684.875-1.366 1.795-2.048zM20 8.5s-3 1-4 1.5c-.51.255-1.018.12-1.395-.073.928.689 1.58 1.378 1.802 2.067l-.001-.018s1.555.571 2.594-.476c1.27-1.28 1-3 1-3z\"" fill=\""#4E342E\""/><path d=\""M10.5 10.5c.277 0 1-.223 1-.5 0-.864-1.127-2.5-3.5-2.5-.95 0-4.5-.678-4.5-4a.5.5 0 10-1 0c0 3.778 3.205 5 5 5 1.977 0 2 1.439 2 1.5 0 .277.723.5 1 .5z\"" fill=\""#4E342E\""/><path d=\""M8.5 8c-1-1-1-2.5-.5-3.5\"" stroke=\""#4E342E\"" stroke-linecap=\""round\""/><path d=\""M8 8.5a.5.5 0 00.084-.992c-.26-.047-2.504-.531-2.089-3.437a.5.5 0 00-.99-.141c-.563 3.938 2.878 4.558 2.913 4.564A.525.525 0 008 8.5zM13.5 10.5c-.277 0-1-.223-1-.5 0-.864 1.127-2.5 3.5-2.5.95 0 4.5-.678 4.5-4a.5.5 0 111 0c0 3.778-3.206 5-5 5-1.977 0-2 1.44-2 1.5 0 .277-.723.5-1 .5z\"" fill=\""#4E342E\""/><path d=\""M15.5 8c1-1 1-2.5.5-3.5\"" stroke=\""#4E342E\"" stroke-linecap=\""round\""/><path d=\""M16 8.5a.5.5 0 01-.084-.992c.26-.047 2.504-.531 2.089-3.437a.5.5 0 01.99-.141c.563 3.938-2.878 4.558-2.913 4.564A.525.525 0 0116 8.5z\"" fill=\""#4E342E\""/><path d=\""M14.5 11.5C14 11.5 13 13 12 13s-2-1.5-2.5-1.5c-.45 0-1.835 1.473-2 2 .176 2.392 2 5 2 7 0 0 1.5 2 2.5 2s2.5-1.5 2.5-2c0-2 1.823-4.584 2-7-.165-.527-1.55-2-2-2z\"" fill=\""#A1887F\""/><path d=\""M14 18.5s-.198-1-1-1h-2c-.85 0-1 1-1 1l-.5 2c0 .552.948 2 1.5 2h2c.552 0 1.5-1.448 1.5-2l-.5-2z\"" fill=\""#BCAAA4\""/><path d=\""M14.75 14.5a.75.75 0 100-1.5.75.75 0 000 1.5zM9.25 14.5a.75.75 0 100-1.5.75.75 0 000 1.5z\"" fill=\""#000\""/><path d=\""M18.698 11.748a2.193 2.193 0 01-.894.344c.097-.032 1.189-.795 1.08-1.915l-2.905 1.037c.198.26.345.52.428.78l-.001-.017s1.278.464 2.292-.229zM5.117 10.177c-.147 1.027.966 1.871 1.076 1.913a3.467 3.467 0 001.407-.115c.085-.253.228-.507.421-.76l-2.904-1.038zM12.353 20.167l-.353.354v.655c.414.308 1.156.684 1.836.692a3.58 3.58 0 00.61-1.102c-1.032.39-2.048-.555-2.093-.599zM11.646 20.167l.353.354v.655c-.414.308-1.156.684-1.835.692a3.58 3.58 0 01-.61-1.102c1.032.39 2.048-.555 2.092-.599z\"" fill=\""#8D6E63\""/><path d=\""M13 20c0 .276-.723 1-1 1s-1-.724-1-1v-.5a.5.5 0 01.5-.5h1a.5.5 0 01.5.5v.5z\"" fill=\""#3E2723\""/></svg>"",""color"":""#9A6324""}",401,0,"N6PhXWEcvxgP39NFD,R9cqeAdC9WngzGNyg,YJ9HJDcCLjGG84wX6,eYgDoqWpdqtNJ3dZL,n5R5E5KoAJfXHRk4G,rqSXWXuM9rom4BHDR",3.7895833333333337,6,false,1714156446587,false,,true,false
mB6KYJduzgXqej7Nd,hk_cde9b4fe78609a65 (Retired gameLobbyTimedOut at 2024-04-26T20:07:17.298Z),"{""workerId"":""hk_cde9b4fe78609a65""}",,2024-04-26T17:37:55Z,,,,2024-04-26T17:47:56Z,gameLobbyTimedOut,,2024-04-26T20:07:17Z,gameLobbyTimedOut,2024-04-26T17:35:16Z,"{""at"":""2024-04-26T17:35:16.396Z""}",,,,,,,,,,,,,,,
tvfDM2EFYzijXJbuE,hk_c0dd2b5acac90087,"{""workerId"":""hk_c0dd2b5acac90087""}",,2024-04-26T17:35:35Z,,,"ExitSurvey,PayScreen",2024-04-26T18:28:27Z,finished,,,,2024-04-26T17:35:18Z,"{""at"":""2024-04-26T18:50:17.620Z""}",3,"1,2",A,"{""name"":""Giraffe"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M10 4.9a1 1 0 100-2 1 1 0 000 2zM14 4.9a1 1 0 100-2 1 1 0 000 2z\"" fill=\""#795548\""/><path d=\""M16 9.4s-1.5-1-1.5-2.5c0-.545.125-1.922.47-2.75L13 3.837c-.078 1.078-.372 2.426-1 2.426s-.922-1.347-1-2.426l-1.968.313c.343.828.468 2.205.468 2.75C9.5 8.4 8 9.4 8 9.4c-1 .5-1 1-1 1.5 1.5 1.5 1.5 5.5 1.5 5.5 0 2 1.448 2.5 2 2.5h3c.552 0 2-.5 2-2.5 0 0 0-4 1.5-5.5 0-.5 0-1-1-1.5z\"" fill=\""#FFC67B\""/><path d=\""M12 16.9c-1.38 0-2 .619-2 2 0 1.382.5 3 2 3s2-1.618 2-3c0-1.381-.619-2-2-2z\"" fill=\""#B76113\""/><path d=\""M8.49 9.327c-4 0-5.5-3-5.5-4.5 1.5-.5 4.5 0 5 1s.5 1.5.5 1.5l1 .5-1 1.5zM15.5 9.4c4 0 5.5-3 5.5-4.5-1.5-.5-4.5 0-5 1s-.5 1.5-.5 1.5l-1 .5 1 1.5z\"" fill=\""#FF8F00\""/><path d=\""M14.5 6.9c0-.545.125-1.922.47-2.75L13 3.837c-.078 1.078-.372 2.426-1 2.426s-.922-1.347-1-2.426l-1.968.313c.343.828.468 2.205.468 2.75C9.5 8.4 8 9.4 8 9.4c2 .5 2.5 3 2.5 5s-1 2-1 4l2.5.5 2.5-.5c0-2-1-2-1-4s.5-4.5 2.5-5c0 0-1.5-1-1.5-2.5z\"" fill=\""#FF8F00\""/><path d=\""M12 15.9a2.5 2.5 0 00-2.5 2.5c0 1.382 1 2.5 2.5 2.5s2.5-1.118 2.5-2.5a2.5 2.5 0 00-2.5-2.5z\"" fill=\""#FF8F00\""/><path d=\""M11.5 18.15v1.25s-1.5-.836-1.5-1.25a.75.75 0 111.5 0zM12.5 18.15v1.25s1.5-.836 1.5-1.25a.75.75 0 00-1.5 0z\"" fill=\""#844807\""/><path d=\""M8.877 8.556l-1.443-.555s.139-1.111-.331-1.711c-.183-.22-1.215-.629-2.537-.654.154.56.552 1.758 1.298 2.504.817.817 1.842 1.133 2.19 1.221a4.23 4.23 0 00.823-.805zM16.887 6.363c-.47.6-.332 1.711-.332 1.711l-1.39.535c.402.5.835.791.835.791-.066.017-.127.041-.19.062h.003s1.312-.25 2.312-1.25c.746-.745 1.144-1.943 1.298-2.503-1.322.025-2.353.433-2.536.654zM13 4.65c0-.18-.011-.352-.03-.52-.108.934-.4 2.134-.97 2.134-.569 0-.862-1.2-.97-2.134-.018.168-.03.34-.03.52 0 1.243.448 2.75 1 2.75s1-1.507 1-2.75z\"" fill=\""#B76113\""/><path d=\""M16.54 11.06c-.438.185-1.074.541-1.372 1.136.381.607.728.69.812.702l.02.002a1 1 0 00.54-1.84zM7.46 11.06c.44.185 1.075.541 1.373 1.136-.38.608-.727.69-.812.702l-.02.002a1 1 0 01-.54-1.84z\"" fill=\""#795548\""/><path d=\""M17.006 11.15a2.193 2.193 0 01-.341-.139 3.524 3.524 0 00-1.001.574l.115.041c.24.065.423.074.63.08.2 0 .398-.018.589-.056A2.234 2.234 0 0018 11.178c-.346.08-.688.06-.994-.028zM6.996 11.15c.12-.035.231-.086.341-.139.273.105.666.289 1.001.574l-.115.041a2.467 2.467 0 01-.63.08c-.2 0-.398-.018-.589-.056a2.234 2.234 0 01-1.002-.472c.346.08.688.06.994-.028z\"" fill=\""#5D4037\""/></svg>"",""color"":""#f032e6""}",413,0,"hk_ce0b1e03844bf206,o4MEz5izDy6ktLL8g,tvfDM2EFYzijXJbuE",5.299930555555556,6,false,1714156101832,false,,false,false
jrTG336pryi6P7N7e,hk_49597b7b8bbe3690,"{""workerId"":""hk_49597b7b8bbe3690""}",,2024-04-26T17:36:46Z,,,"ExitSurvey,PayScreen",2024-04-26T18:20:42Z,finished,,,,2024-04-26T17:35:30Z,"{""at"":""2024-04-26T18:04:20.041Z""}",2,"1,3",A,"{""name"":""Butterfly"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M12.5 15.281a.5.5 0 11-1 0v-5a.5.5 0 111 0v5z\"" fill=\""#37474F\""/><path d=\""M12 9.781a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#37474F\""/><path d=\""M12.5 10.781h3s3 0 3 2.5-1.5 3.5-1.5 3.5-1.352 1.625-1.626 1.168c-1.06-1.777-2.874-5.77-2.874-6.168v-1zM11.541 10.781h-3s-3 0-3 2.5 1.5 3.5 1.5 3.5 1.353 1.625 1.626 1.168c1.06-1.777 2.874-5.77 2.874-6.168v-1z\"" fill=\""#2962FF\""/><path d=\""M18.396 4.24c.104-.146.909-.459 1.104-.459-4 0-7 5.5-7 6.5v.5H18v-1s.75-1.79.396-5.54zM5.645 4.24c-.104-.146-.908-.459-1.104-.459 4 0 7 5.5 7 6.5v.5h-5.5v-1s-.75-1.79-.396-5.54z\"" fill=\""#448AFF\""/><path d=\""M19.5 3.781c-.195 0-1 .313-1.104.46C18.75 7.99 18 9.78 18 9.78v1h.5c1.5 0 1.5-1 1.5-1s.21-2.353.709-3.353c.583-1.167.791-1.647.791-1.647s.5-1-2-1zM4.541 3.781c.196 0 1 .313 1.104.46-.354 3.75.396 5.54.396 5.54v1h-.5c-1.5 0-1.5-1-1.5-1s-.209-2.353-.708-3.353A40.018 40.018 0 012.54 4.78s-.5-1 2-1z\"" fill=\""#263238\""/><path d=\""M16.625 10.303c.303-.148.572-.214.836-.265.263-.046.516-.063.767-.06.25.003.498.028.755.075.258.052.518.114.83.25-.206.27-.475.425-.75.532a2.323 2.323 0 01-.85.142 2.453 2.453 0 01-.837-.16c-.268-.11-.532-.254-.751-.514z\"" fill=\""#455A64\""/><path d=\""M16.771 9.281c.24-.321.49-.49.74-.616a1.853 1.853 0 011.534-.037c.259.113.519.275.768.591-.259.308-.506.47-.755.588a1.88 1.88 0 01-1.508.034 2.072 2.072 0 01-.779-.56z\"" fill=\""#455A64\""/><path d=\""M16.834 8.281c.154-.393.37-.646.605-.854.236-.202.497-.347.776-.44.28-.093.579-.133.895-.108.315.03.651.111.995.361a2.74 2.74 0 01-.673.773 2.455 2.455 0 01-2.598.268z\"" fill=\""#455A64\""/><path d=\""M17 6.781c.177-.402.415-.664.668-.883a2.736 2.736 0 011.775-.637c.336.008.688.063 1.078.27-.206.39-.445.638-.7.847a2.835 2.835 0 01-1.743.62c-.33.001-.675-.04-1.078-.217z\"" fill=\""#455A64\""/><path d=\""M16.5 5.781c.116-.5.407-.875.734-1.181a3.252 3.252 0 011.149-.668 3.216 3.216 0 011.323-.156c.448.05.896.184 1.294.505a6.432 6.432 0 01-1.116.66 8.782 8.782 0 01-2.099.696c-.383.075-.781.13-1.285.144zM7.416 10.303c-.22.26-.483.404-.751.514a2.438 2.438 0 01-1.687.018c-.275-.108-.543-.262-.75-.532.312-.136.573-.198.83-.25a4.4 4.4 0 01.756-.075c.25-.003.504.014.766.06.264.05.533.117.836.265z\"" fill=\""#455A64\""/><path d=\""M7.27 9.281c-.266.3-.524.451-.78.559a1.88 1.88 0 01-1.507-.034 2.128 2.128 0 01-.755-.588 1.89 1.89 0 011.539-.738c.256.008.51.066.762.184.252.126.501.296.741.617z\"" fill=\""#455A64\""/><path d=\""M7.208 8.281a2.426 2.426 0 01-1.004.252 2.477 2.477 0 01-1.595-.52 2.74 2.74 0 01-.672-.773c.344-.25.68-.33.995-.361.316-.025.615.015.894.108.28.093.54.238.777.44.234.208.45.46.605.854z\"" fill=\""#455A64\""/><path d=\""M7.041 6.781A2.56 2.56 0 015.963 7a2.859 2.859 0 01-1.743-.62 2.655 2.655 0 01-.7-.848c.39-.207.742-.262 1.078-.27a2.736 2.736 0 011.776.638c.253.218.49.48.667.882z\"" fill=\""#455A64\""/><path d=\""M7.541 5.781a7.654 7.654 0 01-1.285-.143 8.876 8.876 0 01-2.099-.696 6.432 6.432 0 01-1.116-.66c.398-.322.846-.456 1.295-.506.448-.042.901.013 1.323.156.422.141.815.366 1.149.668.327.306.617.68.733 1.181z\"" fill=\""#455A64\""/><path d=\""M7.041 16.781s-1.5-1-1.5-3.5 3-2.5 3-2.5h-2s-2 0-2 2.5 1.5 4.5 1.5 4.5 1 1.5 2 1c.129-.064.352-.375.623-.83-.278.446-1.623-1.17-1.623-1.17zM17.5 10.781h-2s3 0 3 2.5-1.5 3.5-1.5 3.5-1.345 1.616-1.623 1.17c.271.455.494.766.623.83 1 .5 2-1 2-1s1.5-2 1.5-4.5-2-2.5-2-2.5zM20.78 20c.302.285.293.768 0 1.061a.747.747 0 01-1.06 0c-.322-.327-.392-1.553-.392-1.553s1.086.148 1.452.493z\"" fill=\""#37474F\""/><path d=\""M19.5 20.602c-.289-1.016-1.875-2.266-2.555-1.852-.429.117 1.915-3.031 1.805-2.273-.594 1.078.969 2.984 1.813 3.383-.086.234-.766.796-1.063.742zM17.5 13.781c.21-.28.431-.392.645-.444a.877.877 0 01.616.09.96.96 0 01.447.542c.082.249.064.583-.208.812-.345-.08-.523-.03-.659-.012-.13.02-.219.02-.306-.03s-.17-.14-.257-.285a3.114 3.114 0 01-.278-.673z\"" fill=\""#37474F\""/><path d=\""M17 14.781c.323-.161.57-.192.791-.182.219.014.406.081.563.192.157.112.284.27.372.477.08.212.14.47.055.826-.348.095-.575.12-.783.102a1.029 1.029 0 01-.516-.185 1.072 1.072 0 01-.348-.438A1.74 1.74 0 0117 14.78z\"" fill=\""#37474F\""/><path d=\""M16.5 15.781c.364-.034.61.022.819.105.204.087.363.21.48.363.119.153.195.337.224.558.026.223.015.475-.116.818a1.656 1.656 0 01-.821-.103 1.143 1.143 0 01-.479-.364 1.167 1.167 0 01-.223-.56 1.665 1.665 0 01.116-.817z\"" fill=\""#37474F\""/><path d=\""M15.5 16.281c.333.178.538.307.707.433.165.124.281.235.367.355.088.12.14.253.199.435l.227.777c-.31.224-.641.244-.936.165a1.31 1.31 0 01-.714-.51 1.325 1.325 0 01-.243-.81c.017-.286.11-.585.393-.845zM3.26 20c-.302.285-.293.768 0 1.061a.747.747 0 001.06 0c.322-.327.392-1.553.392-1.553s-1.085.148-1.452.493z\"" fill=\""#37474F\""/><path d=\""M4.54 20.602c.29-1.016 1.876-2.266 2.555-1.852.43.117-1.914-3.031-1.804-2.273.594 1.078-.97 2.984-1.813 3.383.086.234.766.796 1.063.742zM6.54 13.781c-.102.331-.19.522-.277.673-.088.144-.17.236-.257.284-.087.05-.176.052-.306.03-.136-.017-.314-.067-.66.013-.27-.229-.289-.563-.207-.812a.96.96 0 01.447-.543.877.877 0 01.616-.09c.214.053.435.164.645.445z\"" fill=\""#37474F\""/><path d=\""M7.04 14.781c.013.36-.049.594-.133.792a1.081 1.081 0 01-.348.438 1.029 1.029 0 01-.516.185c-.209.018-.435-.007-.783-.102a1.313 1.313 0 01.055-.826c.087-.208.215-.365.372-.477.157-.11.344-.177.562-.192.222-.01.469.02.792.182z\"" fill=\""#37474F\""/><path d=\""M7.54 15.781c.13.342.141.594.116.818a1.17 1.17 0 01-.222.559 1.14 1.14 0 01-.48.364 1.656 1.656 0 01-.82.103 1.658 1.658 0 01-.117-.818c.03-.22.106-.406.224-.558.118-.154.276-.276.48-.363a1.67 1.67 0 01.82-.105z\"" fill=\""#37474F\""/><path d=\""M8.541 16.281c.284.26.376.56.393.845.01.287-.075.571-.243.81-.167.238-.42.428-.714.51a1.071 1.071 0 01-.936-.165l.228-.778a1.46 1.46 0 01.197-.434 1.69 1.69 0 01.367-.356c.17-.125.376-.254.708-.432zM17.481 11.335a3.863 3.863 0 00-1.137-.505 5.21 5.21 0 00-.236-.049H15c.22.452.482.777.761 1.07a5.59 5.59 0 001.916 1.269c.372.142.759.26 1.26.318-.062-.503-.279-.904-.534-1.25a3.716 3.716 0 00-.922-.853zM7.697 10.83a3.838 3.838 0 00-2.059 1.359c-.256.346-.472.746-.535 1.25a4.921 4.921 0 001.26-.32 5.548 5.548 0 001.917-1.268c.279-.292.541-.617.76-1.07H7.934a4.04 4.04 0 00-.236.05z\"" fill=\""#37474F\""/></svg>"",""color"":""#4363d8""}",258,0,"QbGQsPYwhJJF63gbt,jrTG336pryi6P7N7e,nW5NBzdr5GDie6NKZ",3.7637500000000004,6,true,1714155637118,false,,false,true
n5R5E5KoAJfXHRk4G,hk_3a18dfa2f11b4b03,"{""workerId"":""hk_3a18dfa2f11b4b03""}",,2024-04-26T17:37:23Z,,,"ExitSurvey,PayScreen",2024-04-26T18:34:12Z,finished,,,,2024-04-26T17:36:26Z,"{""at"":""2024-04-26T18:06:47.557Z""}",5,"1,2,3,4,6",A,"{""name"":""Lion"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M15 2.9c-1.517 0-3 .5-3 .5s-1.483-.5-3-.5c-1.516 0-6 .417-6 5.5s3 7 3 7h12s3-1.917 3-7-4.483-5.5-6-5.5z\"" fill=\""#BF360C\""/><path d=\""M9 9.9v12s-5.5-3.156-5.5-7c0-3.845 2.5-5 2.5-5h3zm6 0v12s5.5-3.156 5.5-7c0-3.845-2.5-5-2.5-5h-3z\"" fill=\""#E65100\""/><path d=\""M12 11.4l-5-1c0 3.833-.22 6.469 1 9 1.078 2.239 4 3.5 4 3.5s2.922-1.261 4-3.5c1.219-2.532 1-5.167 1-9l-5 1z\"" fill=\""#BF360C\""/><path d=\""M12 18.9c1.105 0 2-.672 2-1.5s-.895-1.5-2-1.5-2 .671-2 1.5c0 .828.895 1.5 2 1.5z\"" fill=\""#FFCC80\""/><path d=\""M15.5 7.9c.551 0 .902-.5 1.5-.5.968 0 1.5.626 1.5 1.5 0 1.32-2 2.5-2 2.5l-1-3.5zm-7 0c-.551 0-.902-.5-1.5-.5-.968 0-1.5.626-1.5 1.5 0 1.32 2 2.5 2 2.5l1-3.5z\"" fill=\""#F57F17\""/><path d=\""M14.5 7.4c-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.757 7.4 7 10.077 7 10.9c0 .822 2 4 2 4h6s2-3.178 2-4c0-.823-.757-3.5-2.5-3.5z\"" fill=\""#FB8C00\""/><path d=\""M9.25 8.9C11 8.9 11 11.4 11 11.4H9.541C7.5 11.4 7.5 8.9 7.5 8.9h1.75zm5.5 0C13 8.9 13 11.4 13 11.4h1.459c2.041 0 2.041-2.5 2.041-2.5h-1.75z\"" fill=\""#5D4037\""/><path d=\""M9.5 8.9a1 1 0 110 2 1 1 0 010-2zm5 0a1 1 0 100 2 1 1 0 000-2z\"" fill=\""#EEFF41\""/><path d=\""M9.5 9.4a.5.5 0 110 1 .5.5 0 010-1zm5 0a.5.5 0 100 1 .5.5 0 000-1z\"" fill=\""#212121\""/><path d=\""M17 10.9c0-.823-.459-3.5-2.5-3.5-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.583 7.4 7 10.077 7 10.9c0-.97 2.36-2.532 3.5-.5 0 2.234-1.078 2.812-1.763 4.073-.146.278-.237.59-.237.927a2 2 0 002 2c.6 0 1.133-.27 1.5-.69.366.42.899.69 1.5.69a2 2 0 002-2c0-.337-.091-.649-.238-.927-.684-1.26-1.762-1.839-1.762-4.073 1.14-2.031 3.5-.469 3.5.5z\"" fill=\""#FFB74D\""/><path d=\""M13.894 17.86c-.129.02-.259.04-.394.04a2.48 2.48 0 01-1.5-.51 2.48 2.48 0 01-1.5.51c-.135 0-.265-.02-.394-.04A1.155 1.155 0 0110 17.4c0-.024.008-.045.009-.068.158.04.32.068.491.068.601 0 1.133-.27 1.5-.69.367.42.899.69 1.5.69.17 0 .333-.028.491-.068.002.023.009.044.009.068 0 .161-.043.314-.106.46zM12 14.9c-1.104 0-2-1.105-2 0 0 1.104 2 1 2 2 0-1 2-.896 2-2 0-1.105-.896 0-2 0z\"" fill=\""#5D4037\""/></svg>"",""color"":""#911eb4""}",397,0,"N6PhXWEcvxgP39NFD,R9cqeAdC9WngzGNyg,YJ9HJDcCLjGG84wX6,eYgDoqWpdqtNJ3dZL,n5R5E5KoAJfXHRk4G,rqSXWXuM9rom4BHDR",3.7895833333333337,6,false,1714156446573,false,true,true,false
TvyChoy436vKdQjaq,hk_a2907f87916ff54f (Retired gameLobbyTimedOut at 2024-04-26T20:07:17.298Z),"{""workerId"":""hk_a2907f87916ff54f""}",,2024-04-26T17:37:56Z,,,,2024-04-26T17:47:56Z,gameLobbyTimedOut,,2024-04-26T20:07:17Z,gameLobbyTimedOut,2024-04-26T17:36:56Z,"{""at"":""2024-04-26T18:20:07.931Z""}",,,,,,,,,,,,,,,
QbGQsPYwhJJF63gbt,hk_b61ca4cfecc6d7c7,"{""workerId"":""hk_b61ca4cfecc6d7c7""}",,2024-04-26T17:38:09Z,,,"ExitSurvey,PayScreen",2024-04-26T18:20:42Z,finished,,,,2024-04-26T17:37:54Z,"{""at"":""2024-04-26T17:37:54.621Z""}",1,"2,3",A,"{""name"":""Elephant"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M22 8.65c0-2.9-2.35-5.25-5.25-5.25a5.225 5.225 0 00-3.402 1.256C12.462 4.36 10.729 3.9 8.5 3.9c0 0-6.5-.156-6.5 6.5 0 2.96.78 4.724 1 6 .255 1.476.462 5.042.462 5.042a.5.5 0 00.498.458H7.5v-5s.69.5 1.5.5 1.5-.5 1.5-.5v4.5a.5.5 0 00.5.5h3.5s.256-4.719.5-6c.244-1.281 1-3 1-3 4.032 0 4 3 4 3v.5a1.001 1.001 0 01-2 0h-2c0 1.655 1.346 3 3 3s3-1.345 3-3V8.9h-.015c.006-.082.015-.164.015-.25z\"" fill=\""#78909C\""/><path d=\""M19 9.4a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#37474F\""/><path d=\""M9.5 7.9c0 2.665 1.345 5.305 4 6.5 0 0 1.075-5.362 1.5-7 0 0 .5-.414.5-1.25a2.75 2.75 0 00-2.75-2.75c-1.519 0-3.25 1.54-3.25 4.5z\"" fill=\""#B0BEC5\""/><path d=\""M21.802 13.869a3.6 3.6 0 01-.511-.104 2.458 2.458 0 01-.33-.1c-.115-.043-.238-.076-.356-.137a4.552 4.552 0 01-.72-.392 5.017 5.017 0 01-1.395-1.387c-.063-.096-.078-.133-.085-.142l-.008.005A.49.49 0 0018 11.4a.5.5 0 00-.5.5c0 .11.043.205.102.288l-.007.005c-.003-.005.013.014.043.047l.017.02c.027.028.06.063.1.102a5.686 5.686 0 001.902 1.219c.284.113.578.193.854.25.136.034.273.042.399.061.126.02.247.024.358.027.221.015.404.002.532-.007l.2-.012-.198-.031z\"" fill=\""#EFEBE9\""/><path d=\""M14.5 21.9H11a.493.493 0 01-.483-.417A1.746 1.746 0 0112.25 19.9c.27 0 .522.066.75.175.228-.109.48-.175.75-.175.313 0 .603.09.858.234-.066.997-.108 1.766-.108 1.766zm-10-.25a.75.75 0 011.5 0 .75.75 0 011.5 0v-1.575a1.732 1.732 0 00-.75-.175c-.268 0-.522.06-.75.169a1.749 1.749 0 00-2.494 1.529c.077.177.25.302.454.302h.54v-.25zm8.652-7.424C10.73 12.963 9.5 10.445 9.5 7.9c0-1.809.648-3.084 1.497-3.805-.389-.06-.806-.112-1.253-.147C9.001 4.873 8.5 6.198 8.5 7.9c0 3.16 1.994 5.06 4.651 6.335l.001-.009zM7.5 16.4v.5s.69.5 1.5.5 1.5-.5 1.5-.5v-2s-.332 1.5-3 1.5zm7-9.5a.5.5 0 00-.5.5c0 .276.5 2 .5 2s.5-1.724.5-2a.5.5 0 00-.5-.5zm.694-2.007l.022.045a2.82 2.82 0 01.19.505c.008.031.017.063.024.095.016.07.028.14.039.212l.014.09c.01.102.017.205.017.31 0 .066-.008.124-.013.185.272-.766.494-1.83.144-2.81-.43.094-.842.24-1.226.432.329.249.6.567.79.936z\"" fill=\""#546E7A\""/><path d=\""M4.5 21.65a.75.75 0 011.5 0v.25H4.5v-.25zm1.5.25h1.5v-.25a.75.75 0 00-1.5 0v.25zm5.5 0H13v-.25a.75.75 0 00-1.5 0v.25zm1.5 0h1.5v-.25a.75.75 0 00-1.5 0v.25z\"" fill=\""#CFD8DC\""/></svg>"",""color"":""#469990""}",290,0,"QbGQsPYwhJJF63gbt,jrTG336pryi6P7N7e,nW5NBzdr5GDie6NKZ",3.7637500000000004,6,true,1714155637021,false,,false,true
i9mh7n6RH26bjtxoN,hk_bda80b4c10d4ae28 (Retired gameLobbyTimedOut at 2024-04-26T20:07:17.298Z),"{""workerId"":""hk_bda80b4c10d4ae28""}",,2024-04-26T17:42:06Z,,,,2024-04-26T17:47:56Z,gameLobbyTimedOut,,2024-04-26T20:07:17Z,gameLobbyTimedOut,2024-04-26T17:41:28Z,"{""at"":""2024-04-26T17:41:28.312Z""}",,,,,,,,,,,,,,,
h23SZrXAxdcmBed3C,hk_ceeb56dd5ee1e9b0 (Retired gameLobbyTimedOut at 2024-04-26T20:07:17.298Z),"{""workerId"":""hk_ceeb56dd5ee1e9b0""}",,2024-04-26T17:47:36Z,,,,2024-04-26T17:47:56Z,gameLobbyTimedOut,,2024-04-26T20:07:17Z,gameLobbyTimedOut,2024-04-26T17:43:45Z,"{""at"":""2024-04-26T17:43:46.068Z""}",,,,,,,,,,,,,,,
5mcHwwXXX9PuWcAbC,hk_a111c3c9f6132dab (Retired gameLobbyTimedOut at 2024-04-26T20:07:17.298Z),"{""workerId"":""hk_a111c3c9f6132dab""}",,2024-04-26T17:44:50Z,,,,2024-04-26T17:47:56Z,gameLobbyTimedOut,,2024-04-26T20:07:17Z,gameLobbyTimedOut,2024-04-26T17:43:58Z,"{""at"":""2024-04-26T17:48:29.334Z""}",,,,,,,,,,,,,,,
