_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.round_count,data.totalDuration,data.justStarted,data.unscored,data.scored
2NBtcGKuvN5Hff8ep,2024-04-25T19:27:21Z,2NBtcGKuvN5Hff8ep,FALzYuDWpbg5NeiYx,"QppqgMHdhYCv2Qwdr,g5J9bpiwaZrXZrczr,hk_8cd4de76f9784993,k7Z2n8ELvBSB7omgu,hk_bf878b6dd77c6412",L8LLBEXDNZW7xafX3,h2dXgrCajPx3FYCWs,2024-04-25T18:38:23Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
qbsLZCPJE8LEAKtfL,2024-04-25T19:32:26Z,qbsLZCPJE8LEAKtfL,pB6N9LuAiAJAB4dKm,"GG4bAzeQpcRiXf5Pq,pkMuE5kNoPXEpGFqX,uZN9HcKzyrXs2GETf,qSGEjhEdZsZnc6GjF,6CkKPpWPmXsLsBzeB","7Er7PfRwRM55FSSA7,bbTLoWQcLarwFiWmG,turhjKzSJxgMtwxFx",h2dXgrCajPx3FYCWs,2024-04-25T18:40:52Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
2MBQEZRurhmbLsn5f,2024-04-25T19:41:52Z,2MBQEZRurhmbLsn5f,bTwT8vTEXL8dyLLdf,"gfArC95dR88qhGZ2H,tDqwteh7aNXK4EQT3,67npYTq4e3nqt8yBF,cAbfEDgc22Xnx3Bgt,Xj9bQPAfpw75sCWN9","3aPnGNZCyrLDepZm3,3yYWrr3C5rsgMR59S,Kwq3vczHatBDvouqY,brK8W4hACWFCpBp4m,fNwndTGyZYK97FWkf,h77peHcqhQpcDaKSo",h2dXgrCajPx3FYCWs,2024-04-25T18:42:31Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
4NNivRFCpqScA3pGp,2024-04-25T19:36:53Z,4NNivRFCpqScA3pGp,pB6N9LuAiAJAB4dKm,"qAKMYGJ5Ci77GsxKE,eyH9jDf5KsGphwLjW,vnX37iDxtXtfMdDWP,T4zcnAnLgcbaYgxu3,HrJ6DNa8KEi4RFPQp","RmnPuu66dZEwv26oS,TgXQEY6snDg5mJqhg,bMkDEhn2LSNMbMzJW",fRZWs7rFZdJFPt2sv,2024-04-25T18:44:50Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4,Game 4"
2dWrbaed8XqyvB6i7,2024-04-25T19:18:05Z,2dWrbaed8XqyvB6i7,FALzYuDWpbg5NeiYx,"dsom7isdKG3uvbG9C,hvwMZHFMJSKQSGk3R,ecthHAQMft8N6Lf3v,5FDdmN3myf7RfTTKj,Tq4nhm3h6Bjcbi6gH",3rnDziGokNwxBXdES,fRZWs7rFZdJFPt2sv,2024-04-25T18:45:12Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
7TxuM2zajt4mhEXRY,2024-04-25T19:30:13Z,7TxuM2zajt4mhEXRY,FALzYuDWpbg5NeiYx,"5WW8C2jqJhXBBB7dP,tfd2jP7kxSTdnG2od,7XC4xyczkaCjcdHuZ,PX6Gr6LaS9zujFyDB,8xd8jRguAgPWPs8zN",DNWMABcP6SeXeaa6S,naj9JzcFEGRMKq7g4,2024-04-25T18:46:00Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
sKnRr9dR4SEQP4c9F,2024-04-25T19:43:57Z,sKnRr9dR4SEQP4c9F,bTwT8vTEXL8dyLLdf,"egeWCxFzKfT9Hf2o5,6egGq95oQyX5P2Mdi,RthKxrXsHmQc5G3xR,MHKturQNJNWaLHeYw,MmWcmFkz2dvE8FHDm","22p3CdYXxMedNrLtw,Mb3pyHom3NemRjARR,X47NvuzB3DRrXabrk,kHZmjCCHG6NNnW3ui,kJpWksEdYbtNSmW4B,q3THB89a5eyhu9599",fRZWs7rFZdJFPt2sv,2024-04-25T18:48:21Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
xqvghKquCCZKonhaf,2024-04-25T19:45:43Z,xqvghKquCCZKonhaf,pB6N9LuAiAJAB4dKm,"LChHomi5cQxiRj6iT,eijwApf2rSmLH7kNJ,FBnDMxGCxQSuXjzKB,Q9jjet33EYygad6yG,BajbtrrRBinQenSmQ","56LytjmnuaGktczcE,Wmh4wZoGricg27kcM,sSnWvewwtyaLaXB45",naj9JzcFEGRMKq7g4,2024-04-25T18:52:26Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
czTndjzxbvstNiP3S,2024-04-25T20:00:05Z,czTndjzxbvstNiP3S,HmHFGRK3wX6LENS8j,"WckephCY2Qymx4so8,MNLfvJuHNAxtKvpQE,o59qZtqTsWgfxmbd6,JDiBcdc4g2FF6k5o9,sqCqMsdDPaiCrtxdJ",bWgCjiPKL9X8yktGK,4rfztmzHbXQRAwPPB,2024-04-25T19:57:45Z,5,120,false,Game 1,
FXGMJLKLjyTfM34rH,2024-04-25T20:55:26Z,FXGMJLKLjyTfM34rH,ecgFguPzbTHokcjBn,"2wWspWSekgM9azkKq,FvPfLcTLrXnKTik5J,sR8Ty4QG7WKAqtquQ,jFMfYNwfZAaFXHcyx,MzZ9hhsykgs9YBqbK","5HwH3cEwFoXjoKnk9,CY8up5GsnjLJWj3DT,j9Kbw3rcskahwua4t",4rfztmzHbXQRAwPPB,2024-04-25T19:58:55Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
ba5XzG5RFr2FXAuWw,2024-04-25T20:33:48Z,ba5XzG5RFr2FXAuWw,HmHFGRK3wX6LENS8j,"4uzhFJwFawLA8uxpG,vEmTtSQ3xThftbp8k,M5Y6fXzwCP6He5p99,qw2AbRNv28zdX7fTc,kp5m69G7f4PfigJqv",wfbLSaL4xmvYr8Kuc,hk_54e9a64573531e43,2024-04-25T20:02:25Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
DJ2iaeTJiLphqiM6Y,2024-04-26T13:56:45Z,DJ2iaeTJiLphqiM6Y,KD7Wf49ikKYvGSu2b,"JK3tuwmvwJGMjWSq2,PWHSdGEy5KjEtNBeF,WYQAHPogb74uZejWk,kT63CDRLujurYpDAz,XgbG4wP2dYwpn2HEu",WHaMroqEG3tNAvBmp,z3QqewSMqWmQYWR78,2024-04-26T13:09:17Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
yG97gwShLvYjrQe4f,2024-04-26T14:09:37Z,yG97gwShLvYjrQe4f,fv3Nq3rxRnqMdeopq,"G6bgyLHh6eRfHv7nQ,Xktbg9w6JkQNx3K8t,neszJpAPijLrxamSN,9ryPdCy44ZNG6tZvN,EQWH6GxG764YjXgJi","3tRH352nvKwHth5EQ,LZm773AnmMy6dSHsb,yk6YAMcmMaFejhau9",z3QqewSMqWmQYWR78,2024-04-26T13:10:13Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
SxGibfRoXMcfRpgXF,2024-04-26T14:12:20Z,SxGibfRoXMcfRpgXF,wgWHJHn5MwuPRyWnd,"e6TqrmsJmQz6hEjcF,8mFW2qhBL2PaZyC3X,gcfZ57PPs2bgKds8N,wrxKQ7H2ZkQPm5XBe,MjyfoxeJXSePYAtqK","L7KySS8NuukmBzzs4,MPrzt7kkkTjMeSCwh,eFHtrejqfxvoYCpDA,hgymumQKZLi9LwHJA,kEi3TTySTnkbrTJTt,nMQ3X8efQ78oZxBJa",z3QqewSMqWmQYWR78,2024-04-26T13:12:28Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
9Y9NdvTyN7wZW9wQ2,2024-04-26T14:10:33Z,9Y9NdvTyN7wZW9wQ2,fv3Nq3rxRnqMdeopq,"qWrisw5fECzXeyJNd,jR9gpPb9JoZgXxqtd,YKojKAJFcXbZTj5ad,mPvCAtcwAJfCmhpXs,rFWkTsFMshmakkazC","a8X3G295QDTCFxGJa,nBkXhWcAi5zEX5Jov,sjKGKCeWo4CmDxCtv",eGAsoLPH9fP9ymb3i,2024-04-26T13:17:04Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
XgFuRWFiLFK5yw5kp,2024-04-26T14:17:12Z,XgFuRWFiLFK5yw5kp,wgWHJHn5MwuPRyWnd,"285vxQFiQ3xyJpBp4,g6cDaq5i8RwapR8Pk,XNPDxsyP3CJMH48Yr,adHJTc6e3ZgoFSD5S,D3oECTM76mWRoJTFK","7gLN8LSGSfJjxEyER,W5ZJZNFg7uWTTFdQD,YB2suomS5qE3sQhRC,dmRzjwZ58BygnHrSF,pKpHTsqwgTnZHyK9q,qJRS22eMrXv2Z9LKN",eGAsoLPH9fP9ymb3i,2024-04-26T13:17:49Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
Dkottt8cS3JRainQE,2024-04-26T14:06:40Z,Dkottt8cS3JRainQE,KD7Wf49ikKYvGSu2b,"8XaPEBPyDbSFaTf2v,Nk7AW84xyHQ8hgE2b,Nh7RYNtSySxz2DZqR,uD6yDndYNmQxkKhTk,NxnekBDuX4mgvPC3E",roE5xcxaDsbqMmDuJ,eGAsoLPH9fP9ymb3i,2024-04-26T13:18:34Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
pRY3qpZL3Mfn226wg,2024-04-26T13:37:27Z,pRY3qpZL3Mfn226wg,KD7Wf49ikKYvGSu2b,"H46fSzi7Lw8cgXQWa,Fd9Xz2PhxdiA6ayEF,ZHFwFJz3AKcYC93zw,fZ68WXYxxNALvYAmY,7bN4Aato8RHXZ5rTf",6PZH4iM32nBXpJPSZ,GPhfyLXpE6Hd35K8C,2024-04-26T13:19:19Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
pENajYLsQ4aaMJyRv,2024-04-26T14:18:36Z,pENajYLsQ4aaMJyRv,fv3Nq3rxRnqMdeopq,"BxmLZzGWLSWHzrAqJ,LbLi2JfGdPYBEMNXH,RzqtycePcukxXvmnY,pHYztPjbzujq8Lfwj,Tc8D2MuKdaCD5RdWj","MEaj7m6qZCh2o7F2Z,htHw2aWM4Maeerf3i,rGtWbcD7Dybm4TzxT",GPhfyLXpE6Hd35K8C,2024-04-26T13:21:52Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
87PMuZK6xi8rs8BTr,2024-04-26T14:22:38Z,87PMuZK6xi8rs8BTr,wgWHJHn5MwuPRyWnd,"XnMJfDkj4Lk4jhnP4,uZEscyXuayWc8rLQu,7GHZdZ2yqqdvpKiuY,SGhP9s6jpDQQdXJFh,kaHnjWQEy6KcoDfeW","3QpQz63ZjWhqndAxp,6xReAvyrS8WYPxFpu,CQTtkvLX6uE83t8oK,WjqbGrSnv3WRtCn4r,XWfwn3kBs7TNrzrnd,cs8n4Mrx5KiME3PBP",GPhfyLXpE6Hd35K8C,2024-04-26T13:22:45Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
m7oshCFaERWhZqvst,,m7oshCFaERWhZqvst,fv3Nq3rxRnqMdeopq,"gn97WFEzoeRgQepcp,kzDpxkTfG4DTT2f69,KTufCRjso6Xh9FAcc,xusapDeQmkzbqhtFm,ifEzbS46Cc7ciDLS5","6NQhZRGZaQsWWn7Lj,uugeKWrY8oNfJ4eSi,uzR6gu6WxfC33KDP6",fRMLSqFRm5ZAwursk,2024-04-26T13:38:37Z,5,120,true,Game 1,
QXbYn5eDpj5SHt72n,2024-04-26T15:33:28Z,QXbYn5eDpj5SHt72n,LBzxZ5bewcvN2cpwD,"NMDNZvYBY8ps4nGnq,CPXkwLtZNFuEqZZC5,hwjiz2fWf49AMGQYg,Zefu5e5JqbGteeuv6,ZbM8rxvcrw8Qdba29","6r7hZCf2txj9Jun8E,ZqSDyDXG738iMD49i,nw3tjboisHS9xdgjB",yLRjWuFkNWEq3DbP4,2024-04-26T14:37:19Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
4cngqMgLyByZNxCXy,2024-04-26T15:37:37Z,4cngqMgLyByZNxCXy,HHZXj63Xh9uHmPRES,"p3Ea7LqN3uwEECLim,gXSn2uxq3AoDMewXR,z3yo9bPSFkjrZvKQs,GtthPxPZmDhuprw4v,x6ymTCM8Mbrpg7a9o","3wQpS45QqLb8HKvrw,6tr4jE9zDFxqCNhvB,JccXFQroPyk9XEPXZ,NHJtz24rbL5e4jnx4,NnXSLdTsfXtoJZZBp,Y3v75qpogBkLjTpug",yLRjWuFkNWEq3DbP4,2024-04-26T14:39:40Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
rAiyJn5RMZHMQzBsn,2024-04-26T15:31:57Z,rAiyJn5RMZHMQzBsn,zkoQ4xrhDTEyYW9J8,"7jJpaZvmai3LFDDf6,bD5LssECKLXnamrmF,ioKv2CfbNhmyttdep,ZwQWt6DkSDPtchsKF,SkEEHExCspXTDFLzJ",qk3LwGBAtWKTA4N5W,yLRjWuFkNWEq3DbP4,2024-04-26T14:41:39Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
Qf9KoPomsmMWLfeFQ,2024-04-26T15:16:31Z,Qf9KoPomsmMWLfeFQ,zkoQ4xrhDTEyYW9J8,"sCemW3bWZ28E2JtD4,ixiwkaaxauwiZGMjA,GAd3s8uTRjLFz56cQ,sGoKWDSvTcLc2WNjZ,hk_ebd1cd3584a873e6",pX7WtmyzrKKwrzyTm,cGYYZTm6NeAtsnXqG,2024-04-26T14:42:22Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
yEcvrzXuo37cJSFst,2024-04-26T15:26:32Z,yEcvrzXuo37cJSFst,zkoQ4xrhDTEyYW9J8,"m8TnaDpY6XZuBdcbH,btzuNRSX5nLmFr2K9,BW5GDDyBuRpSkjDAX,8FCiTjihWyiyACn3n,Hwjwor64D7aduKtnX",hk_e98f18138b063b67,yr4NBh6EG9aPHFepe,2024-04-26T14:42:24Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
dCWNTiHNCmbJ7NoQB,2024-04-26T15:15:53Z,dCWNTiHNCmbJ7NoQB,zkoQ4xrhDTEyYW9J8,"ZkNiepLuWCeRgWRSM,3sqngocNXoqp2iaJo,BxuQFLJAp9gAZvFSK,CC9tx7FLaxtHM7kS2,vy7SZuj4C73ygPWjR",qQ5ZhcJmcGL9nS7AR,zPapTv7nCn8uB9Ecj,2024-04-26T14:42:33Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
