_id,batchId,playerId,stageId,roundId,gameId,createdAt,submittedAt,data.maxPossiblePay,data.payEarned,data.correct,data.directionsCompleted,data.showOverview,data.score,data.clicked,data.approved,data.stepApproved,data.audioError,data.scoreArr,data.scoreFeedback,data.hoveredGrid
ypb98Qm6Nnz7RDaxk,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,8rJdNtcQ6jm4sGgiv,gwTcJCbn3yfzarR79,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
JykhNBqBgY6zkrWFi,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,HQCuNm4BMW4Wx65iZ,gwTcJCbn3yfzarR79,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
f96TmgTdezE5ipo24,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,HQCuNm4BMW4Wx65iZ,gwTcJCbn3yfzarR79,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
KoiPvRTXHaBx6zAkC,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,HQCuNm4BMW4Wx65iZ,gwTcJCbn3yfzarR79,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
P6mZjsKJP6P5GbYRw,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,8ESYwpMqpirk4e8o7,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
d8gLD4gkgzCfvzFYC,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,8ESYwpMqpirk4e8o7,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hgGN6m6cknpfvaDfx,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,8ESYwpMqpirk4e8o7,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hk_a0f1c0cc6658cbde,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,gye5JPyiakWC74Bvz,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
d5d82o8J8W5ihYAHF,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,gye5JPyiakWC74Bvz,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
HA76f2t8oBMdLpZt6,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,gye5JPyiakWC74Bvz,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
RjDAqFqHrEn2pTt9P,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,SnyWDhJuPXNSmzAr8,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
BnTxvhNrMt4Ydr7bT,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,SnyWDhJuPXNSmzAr8,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
jrYYXeCTYPksjTNgA,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,SnyWDhJuPXNSmzAr8,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
t6r9gL6tGLWGosqxM,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,hGzk4SHWepRuLje85,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
uKYrQs5WHfqFo6CKt,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,hGzk4SHWepRuLje85,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
cwCMREvr8gwAqH5Sf,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,hGzk4SHWepRuLje85,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
Y5is6xiF8QENMy5jN,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,rGuRuk4ghckW6hZAJ,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
nLkiSvrSQzfbAZPYu,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,rGuRuk4ghckW6hZAJ,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hk_fbc2972151dc8cf1,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,rGuRuk4ghckW6hZAJ,qJGwdzrqsb9fpo3qY,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
EYkoBJSFv3HZLRi4D,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,JNXCjWxkMEScRp75S,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
7RHiKmykZwxG3WvqL,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,JNXCjWxkMEScRp75S,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
q6btj8F8g7TR3ZHka,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,JNXCjWxkMEScRp75S,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
gPK7g9v3WM7WzEXzH,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,KAsNm8SBnPwwCgwin,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
EDPcAZTEexSAynQgy,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,KAsNm8SBnPwwCgwin,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
gB8GvMvkDdywBxqnK,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,KAsNm8SBnPwwCgwin,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
C6XeLj88Yetxw49jY,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,vmdQKdPWH7xJP89JP,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
jJuAbistzxoTJ5gqu,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,vmdQKdPWH7xJP89JP,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hk_182858618320dbc9,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,vmdQKdPWH7xJP89JP,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
6soMYPa5osrfZpWpA,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,nPHxuCxvonKxF9tD5,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
CTTifJWv3TPTfZPhx,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,nPHxuCxvonKxF9tD5,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
jy6zuqmMW5gci56ei,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,nPHxuCxvonKxF9tD5,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
LZbMdXgaurccijyQ6,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,xMRgxeSTFqz3dexuL,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
4PQGsMGTM9idQFPK7,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,xMRgxeSTFqz3dexuL,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
c3hKEnoM4FxWJC62v,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,xMRgxeSTFqz3dexuL,HfgmDLwbiihB4bcsN,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
gePHLGouRm9CjRrYd,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,MkRS5dMysqMm3bNsw,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hWH3bXm9jpDMGzwHB,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,MkRS5dMysqMm3bNsw,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
NrDFhZR5Ta3r4PATS,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,MkRS5dMysqMm3bNsw,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
JNQRgGzpHKNQ8wMWD,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,nduM9v4XvipYbhgHD,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
HhYQPzuD4pXNoazMZ,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,nduM9v4XvipYbhgHD,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
Q9g6QNPL8sAqmcncK,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,nduM9v4XvipYbhgHD,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
PHJPPThtcz77ajWzC,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,7i2iTpkFCbZKD74zt,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
3JgTBnPmwssCzrHaA,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,7i2iTpkFCbZKD74zt,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
BamufbZarZF9yEf7b,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,7i2iTpkFCbZKD74zt,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
7gNGtL7sPxNNytmza,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,zo78Evzkusiczk7vY,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
t5wX8bZR2XSSDN7LK,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,zo78Evzkusiczk7vY,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
MnFXAXjyHqCN8WXby,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,zo78Evzkusiczk7vY,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
Zka8tS6ZWWLKNW9CR,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,S3scMrbSwxiGDcKSA,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
dJMBjJAMNrt6Du6bA,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,S3scMrbSwxiGDcKSA,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hhfNBH6d2bYehwe6z,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,S3scMrbSwxiGDcKSA,s9XpbGQvk8M7xv6vr,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
kReugzFcjRQMzoLSN,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,zRgvs5Mx7zEtrhz3C,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
younogxbMebo4Dk4m,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,zRgvs5Mx7zEtrhz3C,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
i4JE7fNk8gucNnTwE,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,zRgvs5Mx7zEtrhz3C,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
NcHphvaYAmNehkXgA,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,8oeaWNf28sDhXAcek,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
ddpji28cvsbHAYRes,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,8oeaWNf28sDhXAcek,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
Hypj3hodtR8BiEK7w,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,8oeaWNf28sDhXAcek,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
4Dn7unNdenwMNriFJ,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,v3wPXDgqsF2BHczFN,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
g6vG5xWSkqo7jc9mT,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,v3wPXDgqsF2BHczFN,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
bqfXDDNv36PcycwDK,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,v3wPXDgqsF2BHczFN,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
hk_9dd03132279908db,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,3AEj4PQD7jGL9ztq8,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
mKmuoPYniagYYeS2x,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,3AEj4PQD7jGL9ztq8,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
XkrTTTkXy62bxqFGY,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,3AEj4PQD7jGL9ztq8,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
o4gLzLDYnFSjDFSeZ,cjpZ42qGmXR7mTEBB,46fPmCMMnRA9FaESf,GEh5jWcbH2KyCe6AM,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
WpRTC4L3nWbFYZeNd,cjpZ42qGmXR7mTEBB,P9AN74TomPcqr7TpQ,GEh5jWcbH2KyCe6AM,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
nLaWCRf8PAwfMHGJW,cjpZ42qGmXR7mTEBB,rZ2C2xn7Xw22NYa28,GEh5jWcbH2KyCe6AM,tQpJon87NKqK5Sqr8,Rdmb3Qqx5WYpYdATq,2024-04-19T15:40:58Z,,,,,,,,,,,,,,
pGA6AMfmfB6BeMhGG,cjpZ42qGmXR7mTEBB,8kp5bbG4yfuyHoEaR,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:43:45Z,0.5,0.5,true,true,true,,,,,,,,
hoYzPiirgD97s46Sv,cjpZ42qGmXR7mTEBB,EM3KCwwSbJEE6bAYF,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:44:14Z,0.5,0.5,true,true,true,,,,,,,,
yNNMGDFNRCSyCQhdN,cjpZ42qGmXR7mTEBB,L5sq8nk4nQ4QmxXAp,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:44:00Z,0.5,0.5,true,true,true,,,,,,,,
EHfpRvGZdrDWArwWp,cjpZ42qGmXR7mTEBB,b7mf7gfTuCkqsXcte,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:43:42Z,0.5,0.5,true,true,true,,,,,,,,
WXatABF4zNPsyPrYa,cjpZ42qGmXR7mTEBB,ceEqydeqNECW4pBLp,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:43:58Z,0.5,0.5,true,true,true,,,,,,,,
vdeJKDbDvLXjM4Jnb,cjpZ42qGmXR7mTEBB,woysZd45AGDcJupcb,eBHePxCaQEEZue6Ju,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,2024-04-19T15:44:21Z,0.5,0.5,true,true,true,,,,,,,,
cEuzE3wCjmZZuPH8B,cjpZ42qGmXR7mTEBB,8kp5bbG4yfuyHoEaR,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
zKEY9FxS82QMcXLDx,cjpZ42qGmXR7mTEBB,EM3KCwwSbJEE6bAYF,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
JzwPsPZvuPsb8JTsS,cjpZ42qGmXR7mTEBB,L5sq8nk4nQ4QmxXAp,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
mrM4NK6Sz9HFyiRrS,cjpZ42qGmXR7mTEBB,b7mf7gfTuCkqsXcte,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
hpzMWqYFfcnfdq5eQ,cjpZ42qGmXR7mTEBB,ceEqydeqNECW4pBLp,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
tHDkKoWERh7YZHaNo,cjpZ42qGmXR7mTEBB,woysZd45AGDcJupcb,jxPwkK4kefqysW6ZL,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,0,ZtqiBB93D2hyaSFiY-Typing_Practice-0,,,,,,
uQLkmHZtNTDWyzP5G,cjpZ42qGmXR7mTEBB,8kp5bbG4yfuyHoEaR,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
thj8AYepxfCHbSgbK,cjpZ42qGmXR7mTEBB,EM3KCwwSbJEE6bAYF,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
GSZrnnjbMpc8aQgfQ,cjpZ42qGmXR7mTEBB,L5sq8nk4nQ4QmxXAp,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
hK43LowN2qQNkbmML,cjpZ42qGmXR7mTEBB,b7mf7gfTuCkqsXcte,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
tb67wkp4FvyFBxXwC,cjpZ42qGmXR7mTEBB,ceEqydeqNECW4pBLp,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
GFMYrEHdem5ddzfyM,cjpZ42qGmXR7mTEBB,woysZd45AGDcJupcb,TTLkvmk9uXgFNjz9B,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
uXtfxTtY3cHAEDXpQ,cjpZ42qGmXR7mTEBB,8kp5bbG4yfuyHoEaR,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
3N84wkrQnqpvxeEEE,cjpZ42qGmXR7mTEBB,EM3KCwwSbJEE6bAYF,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
GQHWDdPbfx2oJ2hvW,cjpZ42qGmXR7mTEBB,L5sq8nk4nQ4QmxXAp,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
pacvvdh6a8miaibHM,cjpZ42qGmXR7mTEBB,b7mf7gfTuCkqsXcte,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
MzQ5pvYb3sEK3cxrL,cjpZ42qGmXR7mTEBB,ceEqydeqNECW4pBLp,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
fQ6dcLLnKqb24MXKd,cjpZ42qGmXR7mTEBB,woysZd45AGDcJupcb,zjAg7SaWtFCwQQ6Qo,Lcv4s9xkECCvMH3J4,ZtqiBB93D2hyaSFiY,2024-04-19T15:42:47Z,,,,,,,,,,,,,,
