,iv,dv,model,y_pred,y_actual,rmse,r2
24,Task Space,weak,E-Net,1.3856736611190212,1.002572898799314,0.5824080353036074,0.40292776152299536
25,Task Space,weak,E-Net,1.5652663919507586,1.126010781671159,0.5824080353036074,0.40292776152299536
26,Task Space,weak,E-Net,1.3674560960064164,1.313846153846154,0.5824080353036074,0.40292776152299536
27,Task Space,weak,E-Net,1.5231932710742617,1.417912087912088,0.5824080353036074,0.40292776152299536
28,Task Space,weak,E-Net,1.4070468942388692,1.1169354838709675,0.5824080353036074,0.40292776152299536
29,Task Space,weak,E-Net,1.5959772715752627,1.140552995391705,0.5824080353036074,0.40292776152299536
0,McGrath Subspace,strong,E-Net,0.8144224875323622,0.5365910665295414,0.30687738206036475,0.3132823903639409
1,McGrath Subspace,strong,E-Net,0.8144224875323622,0.4872172719643929,0.30687738206036475,0.3132823903639409
2,McGrath Subspace,strong,E-Net,0.8144224875323622,0.8566664522352182,0.30687738206036475,0.3132823903639409
3,McGrath Subspace,strong,E-Net,0.8144224875323622,0.4172345912467882,0.30687738206036475,0.3132823903639409
4,McGrath Subspace,strong,E-Net,0.8144224875323622,0.8357199102872184,0.30687738206036475,0.3132823903639409
5,McGrath Subspace,strong,E-Net,0.8144224875323622,0.4434470307069863,0.30687738206036475,0.3132823903639409
6,McGrath Subspace,strong,E-Net,1.049072662166892,1.1429716461276425,0.30687738206036475,0.3132823903639409
7,McGrath Subspace,strong,E-Net,1.049072662166892,1.606874943928007,0.30687738206036475,0.3132823903639409
8,McGrath Subspace,strong,E-Net,1.049072662166892,0.9701224484762156,0.30687738206036475,0.3132823903639409
9,McGrath Subspace,strong,E-Net,1.049072662166892,1.6590797244094488,0.30687738206036475,0.3132823903639409
10,McGrath Subspace,strong,E-Net,1.049072662166892,1.0652368185880248,0.30687738206036475,0.3132823903639409
11,McGrath Subspace,strong,E-Net,1.049072662166892,1.5343744903311691,0.30687738206036475,0.3132823903639409
12,McGrath Subspace,strong,E-Net,0.9636588470661487,1.3245337439808365,0.30687738206036475,0.3132823903639409
13,McGrath Subspace,strong,E-Net,0.9636588470661487,1.211537884674832,0.30687738206036475,0.3132823903639409
14,McGrath Subspace,strong,E-Net,0.9636588470661487,1.5000806081575453,0.30687738206036475,0.3132823903639409
15,McGrath Subspace,strong,E-Net,0.9636588470661487,1.4601958277536344,0.30687738206036475,0.3132823903639409
16,McGrath Subspace,strong,E-Net,0.9636588470661487,1.4167518704253697,0.30687738206036475,0.3132823903639409
17,McGrath Subspace,strong,E-Net,0.9636588470661487,1.510027745031219,0.30687738206036475,0.3132823903639409
18,McGrath Subspace,strong,E-Net,0.9802958900672777,0.9560722279305756,0.30687738206036475,0.3132823903639409
19,McGrath Subspace,strong,E-Net,0.9802958900672777,0.8561241692058278,0.30687738206036475,0.3132823903639409
20,McGrath Subspace,strong,E-Net,0.9802958900672777,0.9537737866153518,0.30687738206036475,0.3132823903639409
21,McGrath Subspace,strong,E-Net,0.9802958900672777,0.8207540491389096,0.30687738206036475,0.3132823903639409
22,McGrath Subspace,strong,E-Net,0.9802958900672777,0.8781939714970359,0.30687738206036475,0.3132823903639409
23,McGrath Subspace,strong,E-Net,0.9802958900672777,0.8977409166498438,0.30687738206036475,0.3132823903639409
24,McGrath Subspace,strong,E-Net,0.8482424222536674,0.6849533854055917,0.30687738206036475,0.3132823903639409
25,McGrath Subspace,strong,E-Net,0.8482424222536674,0.6482446646611689,0.30687738206036475,0.3132823903639409
26,McGrath Subspace,strong,E-Net,0.8482424222536674,0.905369690557488,0.30687738206036475,0.3132823903639409
27,McGrath Subspace,strong,E-Net,0.8482424222536674,0.8405494224264648,0.30687738206036475,0.3132823903639409
28,McGrath Subspace,strong,E-Net,0.8482424222536674,0.7541076285117584,0.30687738206036475,0.3132823903639409
29,McGrath Subspace,strong,E-Net,0.8482424222536674,0.645204118070959,0.30687738206036475,0.3132823903639409
0,McGrath Subspace,weak,E-Net,1.019472742877239,0.9239319269738204,0.8137332231519451,-0.16556435594712404
1,McGrath Subspace,weak,E-Net,1.019472742877239,0.9283928350172764,0.8137332231519451,-0.16556435594712404
2,McGrath Subspace,weak,E-Net,1.019472742877239,1.8919934428690484,0.8137332231519451,-0.16556435594712404
3,McGrath Subspace,weak,E-Net,1.019472742877239,1.2952032263535034,0.8137332231519451,-0.16556435594712404
4,McGrath Subspace,weak,E-Net,1.019472742877239,1.8387268659937248,0.8137332231519451,-0.16556435594712404
5,McGrath Subspace,weak,E-Net,1.019472742877239,1.3578423485774451,0.8137332231519451,-0.16556435594712404
6,McGrath Subspace,weak,E-Net,1.106782728368064,1.719626168224299,0.8137332231519451,-0.16556435594712404
7,McGrath Subspace,weak,E-Net,1.106782728368064,2.8528037383177565,0.8137332231519451,-0.16556435594712404
8,McGrath Subspace,weak,E-Net,1.106782728368064,1.399097356544165,0.8137332231519451,-0.16556435594712404
9,McGrath Subspace,weak,E-Net,1.106782728368064,2.767857142857143,0.8137332231519451,-0.16556435594712404
10,McGrath Subspace,weak,E-Net,1.106782728368064,1.6931818181818183,0.8137332231519451,-0.16556435594712404
11,McGrath Subspace,weak,E-Net,1.106782728368064,2.9464285714285716,0.8137332231519451,-0.16556435594712404
12,McGrath Subspace,weak,E-Net,1.7307241843424568,2.3146186440677976,0.8137332231519451,-0.16556435594712404
13,McGrath Subspace,weak,E-Net,1.7307241843424568,2.785373789346248,0.8137332231519451,-0.16556435594712404
14,McGrath Subspace,weak,E-Net,1.7307241843424568,2.5536649214659684,0.8137332231519451,-0.16556435594712404
15,McGrath Subspace,weak,E-Net,1.7307241843424568,3.0035059835452502,0.8137332231519451,-0.16556435594712404
16,McGrath Subspace,weak,E-Net,1.7307241843424568,2.4893917963224896,0.8137332231519451,-0.16556435594712404
17,McGrath Subspace,weak,E-Net,1.7307241843424568,3.1739745403111743,0.8137332231519451,-0.16556435594712404
18,McGrath Subspace,weak,E-Net,1.9571807664199863,1.367231638418079,0.8137332231519451,-0.16556435594712404
19,McGrath Subspace,weak,E-Net,1.9571807664199863,1.4049636803874093,0.8137332231519451,-0.16556435594712404
20,McGrath Subspace,weak,E-Net,1.9571807664199863,1.5360881542699727,0.8137332231519451,-0.16556435594712404
21,McGrath Subspace,weak,E-Net,1.9571807664199863,1.6227272727272728,0.8137332231519451,-0.16556435594712404
22,McGrath Subspace,weak,E-Net,1.9571807664199863,1.3457019171304885,0.8137332231519451,-0.16556435594712404
23,McGrath Subspace,weak,E-Net,1.9571807664199863,1.6190476190476188,0.8137332231519451,-0.16556435594712404
24,McGrath Subspace,weak,E-Net,0.9726408978145381,1.002572898799314,0.8137332231519451,-0.16556435594712404
25,McGrath Subspace,weak,E-Net,0.9726408978145381,1.126010781671159,0.8137332231519451,-0.16556435594712404
26,McGrath Subspace,weak,E-Net,0.9726408978145381,1.313846153846154,0.8137332231519451,-0.16556435594712404
27,McGrath Subspace,weak,E-Net,0.9726408978145381,1.417912087912088,0.8137332231519451,-0.16556435594712404
28,McGrath Subspace,weak,E-Net,0.9726408978145381,1.1169354838709675,0.8137332231519451,-0.16556435594712404
29,McGrath Subspace,weak,E-Net,0.9726408978145381,1.140552995391705,0.8137332231519451,-0.16556435594712404
0,McGrath Categorical,strong,E-Net,1.0205292149464773,0.5365910665295414,0.37313389387226187,-0.015261280498678254
1,McGrath Categorical,strong,E-Net,1.1100940766798606,0.4872172719643929,0.37313389387226187,-0.015261280498678254
2,McGrath Categorical,strong,E-Net,1.0270767282212385,0.8566664522352182,0.37313389387226187,-0.015261280498678254
3,McGrath Categorical,strong,E-Net,1.0709359217812926,0.4172345912467882,0.37313389387226187,-0.015261280498678254
4,McGrath Categorical,strong,E-Net,1.107369941987253,0.8357199102872184,0.37313389387226187,-0.015261280498678254
5,McGrath Categorical,strong,E-Net,1.181197126828622,0.4434470307069863,0.37313389387226187,-0.015261280498678254
6,McGrath Categorical,strong,E-Net,1.0205292149464773,1.1429716461276425,0.37313389387226187,-0.015261280498678254
7,McGrath Categorical,strong,E-Net,1.1100940766798606,1.606874943928007,0.37313389387226187,-0.015261280498678254
8,McGrath Categorical,strong,E-Net,1.0270767282212385,0.9701224484762156,0.37313389387226187,-0.015261280498678254
9,McGrath Categorical,strong,E-Net,1.0709359217812926,1.6590797244094488,0.37313389387226187,-0.015261280498678254
10,McGrath Categorical,strong,E-Net,1.107369941987253,1.0652368185880248,0.37313389387226187,-0.015261280498678254
11,McGrath Categorical,strong,E-Net,1.181197126828622,1.5343744903311691,0.37313389387226187,-0.015261280498678254
12,McGrath Categorical,strong,E-Net,0.9602562501323111,1.3245337439808365,0.37313389387226187,-0.015261280498678254
13,McGrath Categorical,strong,E-Net,0.9530701472710635,1.211537884674832,0.37313389387226187,-0.015261280498678254
14,McGrath Categorical,strong,E-Net,0.9294864673636549,1.5000806081575453,0.37313389387226187,-0.015261280498678254
15,McGrath Categorical,strong,E-Net,0.8765946963290783,1.4601958277536344,0.37313389387226187,-0.015261280498678254
16,McGrath Categorical,strong,E-Net,0.9382494896573415,1.4167518704253697,0.37313389387226187,-0.015261280498678254
17,McGrath Categorical,strong,E-Net,0.9153257099040797,1.510027745031219,0.37313389387226187,-0.015261280498678254
18,McGrath Categorical,strong,E-Net,0.9602562501323111,0.9560722279305756,0.37313389387226187,-0.015261280498678254
19,McGrath Categorical,strong,E-Net,0.9530701472710635,0.8561241692058278,0.37313389387226187,-0.015261280498678254
20,McGrath Categorical,strong,E-Net,0.9294864673636549,0.9537737866153518,0.37313389387226187,-0.015261280498678254
21,McGrath Categorical,strong,E-Net,0.8765946963290783,0.8207540491389096,0.37313389387226187,-0.015261280498678254
22,McGrath Categorical,strong,E-Net,0.9382494896573415,0.8781939714970359,0.37313389387226187,-0.015261280498678254
23,McGrath Categorical,strong,E-Net,0.9153257099040797,0.8977409166498438,0.37313389387226187,-0.015261280498678254
24,McGrath Categorical,strong,E-Net,0.9602562501323111,0.6849533854055917,0.37313389387226187,-0.015261280498678254
25,McGrath Categorical,strong,E-Net,0.9530701472710635,0.6482446646611689,0.37313389387226187,-0.015261280498678254
26,McGrath Categorical,strong,E-Net,0.9294864673636549,0.905369690557488,0.37313389387226187,-0.015261280498678254
27,McGrath Categorical,strong,E-Net,0.8765946963290783,0.8405494224264648,0.37313389387226187,-0.015261280498678254
28,McGrath Categorical,strong,E-Net,0.9382494896573415,0.7541076285117584,0.37313389387226187,-0.015261280498678254
29,McGrath Categorical,strong,E-Net,0.9153257099040797,0.645204118070959,0.37313389387226187,-0.015261280498678254
0,McGrath Categorical,weak,E-Net,1.4621966812470293,0.9239319269738204,0.7656655508535616,-0.03193033057594796
1,McGrath Categorical,weak,E-Net,1.4621966812470293,0.9283928350172764,0.7656655508535616,-0.03193033057594796
2,McGrath Categorical,weak,E-Net,1.4621966812470293,1.8919934428690484,0.7656655508535616,-0.03193033057594796
3,McGrath Categorical,weak,E-Net,1.4621966812470293,1.2952032263535034,0.7656655508535616,-0.03193033057594796
4,McGrath Categorical,weak,E-Net,1.4621966812470293,1.8387268659937248,0.7656655508535616,-0.03193033057594796
5,McGrath Categorical,weak,E-Net,1.4621966812470293,1.3578423485774451,0.7656655508535616,-0.03193033057594796
6,McGrath Categorical,weak,E-Net,1.4621966812470293,1.719626168224299,0.7656655508535616,-0.03193033057594796
7,McGrath Categorical,weak,E-Net,1.4621966812470293,2.8528037383177565,0.7656655508535616,-0.03193033057594796
8,McGrath Categorical,weak,E-Net,1.4621966812470293,1.399097356544165,0.7656655508535616,-0.03193033057594796
9,McGrath Categorical,weak,E-Net,1.4621966812470293,2.767857142857143,0.7656655508535616,-0.03193033057594796
10,McGrath Categorical,weak,E-Net,1.4621966812470293,1.6931818181818183,0.7656655508535616,-0.03193033057594796
11,McGrath Categorical,weak,E-Net,1.4621966812470293,2.9464285714285716,0.7656655508535616,-0.03193033057594796
12,McGrath Categorical,weak,E-Net,1.4621966812470293,2.3146186440677976,0.7656655508535616,-0.03193033057594796
13,McGrath Categorical,weak,E-Net,1.4621966812470293,2.785373789346248,0.7656655508535616,-0.03193033057594796
14,McGrath Categorical,weak,E-Net,1.4621966812470293,2.5536649214659684,0.7656655508535616,-0.03193033057594796
15,McGrath Categorical,weak,E-Net,1.4621966812470293,3.0035059835452502,0.7656655508535616,-0.03193033057594796
16,McGrath Categorical,weak,E-Net,1.4621966812470293,2.4893917963224896,0.7656655508535616,-0.03193033057594796
17,McGrath Categorical,weak,E-Net,1.4621966812470293,3.1739745403111743,0.7656655508535616,-0.03193033057594796
18,McGrath Categorical,weak,E-Net,1.4621966812470293,1.367231638418079,0.7656655508535616,-0.03193033057594796
19,McGrath Categorical,weak,E-Net,1.4621966812470293,1.4049636803874093,0.7656655508535616,-0.03193033057594796
20,McGrath Categorical,weak,E-Net,1.4621966812470293,1.5360881542699727,0.7656655508535616,-0.03193033057594796
21,McGrath Categorical,weak,E-Net,1.4621966812470293,1.6227272727272728,0.7656655508535616,-0.03193033057594796
22,McGrath Categorical,weak,E-Net,1.4621966812470293,1.3457019171304885,0.7656655508535616,-0.03193033057594796
23,McGrath Categorical,weak,E-Net,1.4621966812470293,1.6190476190476188,0.7656655508535616,-0.03193033057594796
24,McGrath Categorical,weak,E-Net,1.4621966812470293,1.002572898799314,0.7656655508535616,-0.03193033057594796
25,McGrath Categorical,weak,E-Net,1.4621966812470293,1.126010781671159,0.7656655508535616,-0.03193033057594796
26,McGrath Categorical,weak,E-Net,1.4621966812470293,1.313846153846154,0.7656655508535616,-0.03193033057594796
27,McGrath Categorical,weak,E-Net,1.4621966812470293,1.417912087912088,0.7656655508535616,-0.03193033057594796
28,McGrath Categorical,weak,E-Net,1.4621966812470293,1.1169354838709675,0.7656655508535616,-0.03193033057594796
29,McGrath Categorical,weak,E-Net,1.4621966812470293,1.140552995391705,0.7656655508535616,-0.03193033057594796
